,회사명,거래소코드,회계년도,target
1595,(주)루트로닉,085370,2011,0
1596,(주)루트로닉,085370,2012,0
1597,(주)루트로닉,085370,2013,0
1598,(주)루트로닉,085370,2014,0
1599,(주)루트로닉,085370,2015,0
1600,(주)루트로닉,085370,2016,1
1601,(주)루트로닉,085370,2017,0
1602,(주)루트로닉,085370,2018,0
1603,(주)루트로닉,085370,2019,0
1604,(주)루트로닉,085370,2020,0
1605,(주)루트로닉,085370,2021,0
1606,(주)리노스,039980,2011,0
1607,(주)리노스,039980,2012,0
1608,(주)리노스,039980,2013,0
1609,(주)리노스,039980,2014,0
1610,(주)리노스,039980,2015,0
1611,(주)리노스,039980,2016,0
1612,(주)리노스,039980,2017,0
1613,(주)리노스,039980,2018,0
1614,(주)리노스,039980,2019,0
1615,(주)리노스,039980,2020,0
1616,(주)리노스,039980,2021,0
1617,(주)리드코프,012700,2011,0
1618,(주)리드코프,012700,2012,1
1619,(주)리드코프,012700,2013,1
1620,(주)리드코프,012700,2014,0
1621,(주)리드코프,012700,2015,1
1622,(주)리드코프,012700,2016,1
1623,(주)리드코프,012700,2017,1
1624,(주)리드코프,012700,2018,0
1625,(주)리드코프,012700,2019,0
1626,(주)리드코프,012700,2020,0
1627,(주)리드코프,012700,2021,0
1628,(주)마이크로컨텍솔루션,098120,2011,0
1629,(주)마이크로컨텍솔루션,098120,2012,1
1630,(주)마이크로컨텍솔루션,098120,2013,1
1631,(주)마이크로컨텍솔루션,098120,2014,1
1632,(주)마이크로컨텍솔루션,098120,2015,0
1633,(주)마이크로컨텍솔루션,098120,2016,0
1634,(주)마이크로컨텍솔루션,098120,2017,0
1635,(주)마이크로컨텍솔루션,098120,2018,0
1636,(주)마이크로컨텍솔루션,098120,2019,0
1637,(주)마이크로컨텍솔루션,098120,2020,0
1638,(주)마이크로컨텍솔루션,098120,2021,0
1639,(주)마크로밀엠브레인,169330,2021,0
1640,(주)마크로젠,038290,2011,0
1641,(주)마크로젠,038290,2012,0
1642,(주)마크로젠,038290,2013,0
1643,(주)마크로젠,038290,2014,0
1644,(주)마크로젠,038290,2015,0
1645,(주)마크로젠,038290,2016,0
1646,(주)마크로젠,038290,2017,0
1647,(주)마크로젠,038290,2018,0
1648,(주)마크로젠,038290,2019,0
1649,(주)마크로젠,038290,2020,0
1650,(주)마크로젠,038290,2021,0
1651,(주)맘스터치앤컴퍼니,220630,2016,0
1652,(주)맘스터치앤컴퍼니,220630,2017,1
1653,(주)맘스터치앤컴퍼니,220630,2018,1
1654,(주)맘스터치앤컴퍼니,220630,2019,0
1655,(주)맘스터치앤컴퍼니,220630,2020,0
1656,(주)맘스터치앤컴퍼니,220630,2021,0
1657,(주)매커스,093520,2011,0
1658,(주)매커스,093520,2012,0
1659,(주)매커스,093520,2013,0
1660,(주)매커스,093520,2014,0
1661,(주)매커스,093520,2015,0
1662,(주)매커스,093520,2016,0
1663,(주)매커스,093520,2017,1
1664,(주)매커스,093520,2018,0
1665,(주)매커스,093520,2019,0
1666,(주)매커스,093520,2020,0
1667,(주)매커스,093520,2021,1
1668,(주)맥스로텍,141070,2012,0
1669,(주)맥스로텍,141070,2013,0
1670,(주)맥스로텍,141070,2014,0
1671,(주)맥스로텍,141070,2015,0
1672,(주)맥스로텍,141070,2016,0
1673,(주)맥스로텍,141070,2017,0
1674,(주)맥스로텍,141070,2018,0
1675,(주)맥스로텍,141070,2019,0
1676,(주)맥스로텍,141070,2020,0
1677,(주)멀티캠퍼스,067280,2011,0
1678,(주)멀티캠퍼스,067280,2012,1
1679,(주)멀티캠퍼스,067280,2013,1
1680,(주)멀티캠퍼스,067280,2014,1
1681,(주)멀티캠퍼스,067280,2015,0
1682,(주)멀티캠퍼스,067280,2016,0
1683,(주)멀티캠퍼스,067280,2017,1
1684,(주)멀티캠퍼스,067280,2018,0
1685,(주)멀티캠퍼스,067280,2019,1
1686,(주)멀티캠퍼스,067280,2020,0
1687,(주)멀티캠퍼스,067280,2021,1
1688,(주)메디아나,041920,2014,0
1689,(주)메디아나,041920,2015,0
1690,(주)메디아나,041920,2016,0
1691,(주)메디아나,041920,2017,0
1692,(주)메디아나,041920,2018,0
1693,(주)메디아나,041920,2019,0
1694,(주)메디아나,041920,2020,0
1695,(주)메디아나,041920,2021,0
1696,(주)메디톡스,086900,2011,0
1697,(주)메디톡스,086900,2012,1
1698,(주)메디톡스,086900,2013,0
1699,(주)메디톡스,086900,2014,1
1700,(주)메디톡스,086900,2015,1
1701,(주)메디톡스,086900,2016,1
1702,(주)메디톡스,086900,2017,1
1703,(주)메디톡스,086900,2018,0
1704,(주)메디톡스,086900,2019,0
1705,(주)메디톡스,086900,2020,1
1706,(주)메디톡스,086900,2021,0
1707,(주)메지온,140410,2012,0
1708,(주)메지온,140410,2013,0
1709,(주)메지온,140410,2014,0
1710,(주)메지온,140410,2015,0
1711,(주)메지온,140410,2016,0
1712,(주)메지온,140410,2017,0
1713,(주)메지온,140410,2018,0
1714,(주)메지온,140410,2019,0
1715,(주)메지온,140410,2020,0
1716,(주)메지온,140410,2021,0
1717,(주)메카로,241770,2017,0
1718,(주)메카로,241770,2018,0
1719,(주)메카로,241770,2019,0
1720,(주)메카로,241770,2020,0
1721,(주)메카로,241770,2021,0
1722,(주)메타랩스,090370,2011,0
1723,(주)메타랩스,090370,2012,0
1724,(주)메타랩스,090370,2013,0
1725,(주)메타랩스,090370,2014,0
1726,(주)메타랩스,090370,2015,0
1727,(주)메타랩스,090370,2016,0
1728,(주)메타랩스,090370,2017,0
1729,(주)메타랩스,090370,2018,0
1730,(주)메타랩스,090370,2019,0
1731,(주)메타랩스,090370,2020,0
1732,(주)메타랩스,090370,2021,0
1733,(주)메타바이오메드,059210,2011,0
1734,(주)메타바이오메드,059210,2012,0
1735,(주)메타바이오메드,059210,2013,1
1736,(주)메타바이오메드,059210,2014,0
1737,(주)메타바이오메드,059210,2015,1
1738,(주)메타바이오메드,059210,2016,1
1739,(주)메타바이오메드,059210,2017,0
1740,(주)메타바이오메드,059210,2018,0
1741,(주)메타바이오메드,059210,2019,0
1742,(주)메타바이오메드,059210,2020,0
1743,(주)메타바이오메드,059210,2021,1
1744,(주)멕아이씨에스,058110,2015,0
1745,(주)멕아이씨에스,058110,2016,0
1746,(주)멕아이씨에스,058110,2017,0
1747,(주)멕아이씨에스,058110,2018,0
1748,(주)멕아이씨에스,058110,2019,0
1749,(주)멕아이씨에스,058110,2020,0
1750,(주)멕아이씨에스,058110,2021,0
1751,(주)멜파스,096640,2011,0
1752,(주)멜파스,096640,2012,1
1753,(주)멜파스,096640,2013,0
1754,(주)멜파스,096640,2014,0
1755,(주)멜파스,096640,2015,0
1756,(주)멜파스,096640,2016,0
1757,(주)멜파스,096640,2017,0
1758,(주)멜파스,096640,2018,0
1759,(주)멜파스,096640,2019,0
1760,(주)멜파스,096640,2020,0
1761,(주)멜파스,096640,2021,0
1762,(주)모나리자,012690,2011,0
1763,(주)모나리자,012690,2012,0
1764,(주)모나리자,012690,2013,0
1765,(주)모나리자,012690,2014,0
1766,(주)모나리자,012690,2015,0
1767,(주)모나리자,012690,2016,0
1768,(주)모나리자,012690,2017,1
1769,(주)모나리자,012690,2018,0
1770,(주)모나리자,012690,2019,0
1771,(주)모나리자,012690,2020,1
1772,(주)모나리자,012690,2021,0
1773,(주)모나미,005360,2011,0
1774,(주)모나미,005360,2012,1
1775,(주)모나미,005360,2013,0
1776,(주)모나미,005360,2014,0
1777,(주)모나미,005360,2015,1
1778,(주)모나미,005360,2016,1
1779,(주)모나미,005360,2017,0
1780,(주)모나미,005360,2018,0
1781,(주)모나미,005360,2019,1
1782,(주)모나미,005360,2020,0
1783,(주)모나미,005360,2021,1
1784,(주)모다이노칩,080420,2011,0
1785,(주)모다이노칩,080420,2012,1
1786,(주)모다이노칩,080420,2013,1
1787,(주)모다이노칩,080420,2014,1
1788,(주)모다이노칩,080420,2015,0
1789,(주)모다이노칩,080420,2016,0
1790,(주)모다이노칩,080420,2017,0
1791,(주)모다이노칩,080420,2018,0
1792,(주)모다이노칩,080420,2019,0
1793,(주)모다이노칩,080420,2020,0
1794,(주)모다이노칩,080420,2021,0
1795,(주)모두투어네트워크,080160,2011,0
1796,(주)모두투어네트워크,080160,2012,1
1797,(주)모두투어네트워크,080160,2013,1
1798,(주)모두투어네트워크,080160,2014,1
1799,(주)모두투어네트워크,080160,2015,0
1800,(주)모두투어네트워크,080160,2016,1
1801,(주)모두투어네트워크,080160,2017,1
1802,(주)모두투어네트워크,080160,2018,0
1803,(주)모두투어네트워크,080160,2019,0
1804,(주)모두투어네트워크,080160,2020,0
1805,(주)모두투어네트워크,080160,2021,0
1806,(주)모베이스,101330,2011,0
1807,(주)모베이스,101330,2012,0
1808,(주)모베이스,101330,2013,0
1809,(주)모베이스,101330,2014,0
1810,(주)모베이스,101330,2015,0
1811,(주)모베이스,101330,2016,0
1812,(주)모베이스,101330,2017,0
1813,(주)모베이스,101330,2018,1
1814,(주)모베이스,101330,2019,0
1815,(주)모베이스,101330,2020,0
1816,(주)모베이스,101330,2021,0
1817,(주)모베이스전자,012860,2011,0
1818,(주)모베이스전자,012860,2012,0
1819,(주)모베이스전자,012860,2013,0
1820,(주)모베이스전자,012860,2014,1
1821,(주)모베이스전자,012860,2015,0
1822,(주)모베이스전자,012860,2016,0
1823,(주)모베이스전자,012860,2017,0
1824,(주)모베이스전자,012860,2018,0
1825,(주)모베이스전자,012860,2019,0
1826,(주)모베이스전자,012860,2020,0
1827,(주)모베이스전자,012860,2021,0
1828,(주)모아텍,033200,2011,0
1829,(주)모아텍,033200,2012,0
1830,(주)모아텍,033200,2013,0
1831,(주)모아텍,033200,2014,0
1832,(주)모아텍,033200,2015,0
1833,(주)모아텍,033200,2016,0
1834,(주)모아텍,033200,2018,0
1835,(주)모아텍,033200,2019,0
1836,(주)모아텍,033200,2020,0
1837,(주)모아텍,033200,2021,0
1838,(주)모토닉,009680,2011,0
1839,(주)모토닉,009680,2012,1
1840,(주)모토닉,009680,2013,1
1841,(주)모토닉,009680,2014,1
1842,(주)모토닉,009680,2015,1
1843,(주)모토닉,009680,2016,0
1844,(주)모토닉,009680,2017,1
1845,(주)모토닉,009680,2018,0
1846,(주)모토닉,009680,2019,0
1847,(주)모토닉,009680,2020,1
1848,(주)모토닉,009680,2021,0
1849,(주)무학,033920,2011,0
1850,(주)무학,033920,2012,1
1851,(주)무학,033920,2013,0
1852,(주)무학,033920,2014,0
1853,(주)무학,033920,2015,0
1854,(주)무학,033920,2016,0
1855,(주)무학,033920,2017,1
1856,(주)무학,033920,2018,0
1857,(주)무학,033920,2019,0
1858,(주)무학,033920,2020,0
1859,(주)무학,033920,2021,0
1860,(주)미래컴퍼니,049950,2011,0
1861,(주)미래컴퍼니,049950,2012,0
1862,(주)미래컴퍼니,049950,2013,0
1863,(주)미래컴퍼니,049950,2014,0
1864,(주)미래컴퍼니,049950,2015,0
1865,(주)미래컴퍼니,049950,2016,0
1866,(주)미래컴퍼니,049950,2017,1
1867,(주)미래컴퍼니,049950,2018,0
1868,(주)미래컴퍼니,049950,2019,0
1869,(주)미래컴퍼니,049950,2020,0
1870,(주)미래컴퍼니,049950,2021,0
1871,(주)미래테크놀로지,213090,2015,0
1872,(주)미래테크놀로지,213090,2016,1
1873,(주)미래테크놀로지,213090,2017,1
1874,(주)미래테크놀로지,213090,2018,0
1875,(주)미래테크놀로지,213090,2019,0
1876,(주)미래테크놀로지,213090,2020,0
1877,(주)미코,059090,2011,0
1878,(주)미코,059090,2012,0
1879,(주)미코,059090,2013,0
1880,(주)미코,059090,2014,0
1881,(주)미코,059090,2015,0
1882,(주)미코,059090,2016,0
1883,(주)미코,059090,2017,0
1884,(주)미코,059090,2018,0
1885,(주)미코,059090,2019,0
1886,(주)미코,059090,2020,0
1887,(주)미코,059090,2021,0
1888,(주)미투온,201490,2016,0
1889,(주)미투온,201490,2017,0
1890,(주)미투온,201490,2018,0
1891,(주)미투온,201490,2019,0
1892,(주)미투온,201490,2020,0
1893,(주)미투온,201490,2021,0
1894,(주)바이오스마트,038460,2011,0
1895,(주)바이오스마트,038460,2012,0
1896,(주)바이오스마트,038460,2013,0
1897,(주)바이오스마트,038460,2014,0
1898,(주)바이오스마트,038460,2015,0
1899,(주)바이오스마트,038460,2016,0
1900,(주)바이오스마트,038460,2017,0
1901,(주)바이오스마트,038460,2018,0
1902,(주)바이오스마트,038460,2019,0
1903,(주)바이오스마트,038460,2020,0
1904,(주)바이오스마트,038460,2021,0
1905,(주)바텍,043150,2011,0
1906,(주)바텍,043150,2012,0
1907,(주)바텍,043150,2013,0
1908,(주)바텍,043150,2014,1
1909,(주)바텍,043150,2015,0
1910,(주)바텍,043150,2016,0
1911,(주)바텍,043150,2017,0
1912,(주)바텍,043150,2018,0
1913,(주)바텍,043150,2019,0
1914,(주)바텍,043150,2020,0
1915,(주)바텍,043150,2021,0
1916,(주)방림,003610,2011,0
1917,(주)방림,003610,2012,0
1918,(주)방림,003610,2014,0
1919,(주)방림,003610,2015,1
1920,(주)방림,003610,2016,1
1921,(주)방림,003610,2017,1
1922,(주)방림,003610,2018,0
1923,(주)방림,003610,2019,0
1924,(주)방림,003610,2020,0
1925,(주)방림,003610,2021,1
1926,(주)백금티앤에이,046310,2011,0
1927,(주)백금티앤에이,046310,2012,0
1928,(주)백금티앤에이,046310,2013,0
1929,(주)백금티앤에이,046310,2014,0
1930,(주)백금티앤에이,046310,2015,0
1931,(주)백금티앤에이,046310,2016,0
1932,(주)백금티앤에이,046310,2017,0
1933,(주)백금티앤에이,046310,2018,0
1934,(주)백금티앤에이,046310,2019,0
1935,(주)백금티앤에이,046310,2020,0
1936,(주)백금티앤에이,046310,2021,0
1937,(주)백산,035150,2011,0
1938,(주)백산,035150,2012,0
1939,(주)백산,035150,2013,0
1940,(주)백산,035150,2014,0
1941,(주)백산,035150,2015,0
1942,(주)백산,035150,2016,1
1943,(주)백산,035150,2017,1
1944,(주)백산,035150,2018,0
1945,(주)백산,035150,2019,0
1946,(주)백산,035150,2020,0
1947,(주)백산,035150,2021,1
1948,(주)베셀,177350,2015,0
1949,(주)베셀,177350,2016,0
1950,(주)베셀,177350,2017,0
1951,(주)베셀,177350,2018,0
1952,(주)베셀,177350,2019,0
1953,(주)베셀,177350,2020,0
1954,(주)베셀,177350,2021,0
1955,(주)벽산,007210,2011,0
1956,(주)벽산,007210,2012,0
1957,(주)벽산,007210,2013,0
1958,(주)벽산,007210,2014,1
1959,(주)벽산,007210,2015,0
1960,(주)벽산,007210,2016,0
1961,(주)벽산,007210,2017,0
1962,(주)벽산,007210,2018,0
1963,(주)벽산,007210,2019,0
1964,(주)벽산,007210,2020,0
1965,(주)벽산,007210,2021,0
1966,(주)보광산업,225530,2015,0
1967,(주)보광산업,225530,2016,0
1968,(주)보광산업,225530,2017,0
1969,(주)보광산업,225530,2018,0
1970,(주)보광산업,225530,2019,1
1971,(주)보광산업,225530,2020,1
1972,(주)보광산업,225530,2021,1
1973,(주)보라티알,250000,2017,0
1974,(주)보라티알,250000,2018,0
1975,(주)보라티알,250000,2019,0
1976,(주)보라티알,250000,2020,0
1977,(주)보라티알,250000,2021,1
1978,(주)보락,002760,2011,0
1979,(주)보락,002760,2012,0
1980,(주)보락,002760,2013,0
1981,(주)보락,002760,2014,1
1982,(주)보락,002760,2015,0
1983,(주)보락,002760,2016,1
1984,(주)보락,002760,2017,0
1985,(주)보락,002760,2018,0
1986,(주)보락,002760,2019,0
1987,(주)보락,002760,2020,0
1988,(주)보락,002760,2021,1
1989,(주)보령,003850,2011,0
1990,(주)보령,003850,2012,1
1991,(주)보령,003850,2013,1
1992,(주)보령,003850,2014,1
1993,(주)보령,003850,2015,1
1994,(주)보령,003850,2016,0
1995,(주)보령,003850,2017,1
1996,(주)보령,003850,2018,0
1997,(주)보령,003850,2019,1
1998,(주)보령,003850,2020,1
1999,(주)보령,003850,2021,1
2000,(주)부-스타,008470,2011,0
2001,(주)부-스타,008470,2012,0
2002,(주)부-스타,008470,2013,0
2003,(주)부-스타,008470,2014,0
2004,(주)부-스타,008470,2015,1
2005,(주)부-스타,008470,2016,1
2006,(주)부-스타,008470,2017,0
2007,(주)부-스타,008470,2018,0
2008,(주)부-스타,008470,2019,1
2009,(주)부-스타,008470,2020,1
2010,(주)부-스타,008470,2021,0
2011,(주)부방,014470,2011,0
2012,(주)부방,014470,2012,0
2013,(주)부방,014470,2013,0
2014,(주)부방,014470,2014,0
2015,(주)부방,014470,2015,0
2016,(주)부방,014470,2016,0
2017,(주)부방,014470,2017,0
2018,(주)부방,014470,2018,0
2019,(주)부방,014470,2019,0
2020,(주)부방,014470,2020,0
2021,(주)부방,014470,2021,0
2022,(주)부산도시가스,015350,2011,0
2023,(주)부산도시가스,015350,2012,0
2024,(주)부산도시가스,015350,2013,0
2025,(주)부산도시가스,015350,2014,0
2026,(주)부산도시가스,015350,2015,0
2027,(주)부산도시가스,015350,2016,0
2028,(주)부산도시가스,015350,2017,0
2029,(주)부산도시가스,015350,2018,0
2030,(주)부산도시가스,015350,2019,1
2031,(주)부산도시가스,015350,2020,0
2032,(주)뷰웍스,100120,2011,0
2033,(주)뷰웍스,100120,2012,0
2034,(주)뷰웍스,100120,2013,1
2035,(주)뷰웍스,100120,2014,0
2036,(주)뷰웍스,100120,2015,0
2037,(주)뷰웍스,100120,2016,1
2038,(주)뷰웍스,100120,2017,0
2039,(주)뷰웍스,100120,2018,1
2040,(주)뷰웍스,100120,2019,1
2041,(주)뷰웍스,100120,2020,1
2042,(주)뷰웍스,100120,2021,1
2043,(주)브랜드엑스코퍼레이션,337930,2020,0
2044,(주)브랜드엑스코퍼레이션,337930,2021,1
2045,(주)브리지텍,064480,2011,0
2046,(주)브리지텍,064480,2012,1
2047,(주)브리지텍,064480,2013,1
2048,(주)브리지텍,064480,2014,0
2049,(주)브리지텍,064480,2015,1
2050,(주)브리지텍,064480,2016,1
2051,(주)브리지텍,064480,2017,0
2052,(주)브리지텍,064480,2018,0
2053,(주)브리지텍,064480,2019,0
2054,(주)브리지텍,064480,2020,0
2055,(주)브리지텍,064480,2021,1
2056,(주)브이원텍,251630,2017,0
2057,(주)브이원텍,251630,2018,0
2058,(주)브이원텍,251630,2019,0
2059,(주)브이원텍,251630,2020,0
2060,(주)브이원텍,251630,2021,0
2061,(주)블루콤,033560,2011,0
2062,(주)블루콤,033560,2012,1
2063,(주)블루콤,033560,2013,1
2064,(주)블루콤,033560,2014,1
2065,(주)블루콤,033560,2015,0
2066,(주)블루콤,033560,2016,0
2067,(주)블루콤,033560,2017,0
2068,(주)블루콤,033560,2018,0
2069,(주)블루콤,033560,2019,0
2070,(주)블루콤,033560,2020,0
2071,(주)블루콤,033560,2021,0
2072,(주)비덴트,121800,2012,0
2073,(주)비덴트,121800,2013,0
2074,(주)비덴트,121800,2014,0
2075,(주)비덴트,121800,2015,0
2076,(주)비덴트,121800,2016,0
2077,(주)비덴트,121800,2017,0
2078,(주)비덴트,121800,2018,0
2079,(주)비덴트,121800,2019,0
2080,(주)비덴트,121800,2020,0
2081,(주)비덴트,121800,2021,0
2082,(주)비비안,002070,2011,0
2083,(주)비비안,002070,2012,0
2084,(주)비비안,002070,2013,1
2085,(주)비비안,002070,2014,0
2086,(주)비비안,002070,2015,1
2087,(주)비비안,002070,2016,0
2088,(주)비비안,002070,2017,0
2089,(주)비비안,002070,2018,0
2090,(주)비비안,002070,2019,0
2091,(주)비비안,002070,2020,0
2092,(주)비비안,002070,2021,0
2093,(주)비상교육,100220,2011,0
2094,(주)비상교육,100220,2012,0
2095,(주)비상교육,100220,2013,1
2096,(주)비상교육,100220,2014,0
2097,(주)비상교육,100220,2015,1
2098,(주)비상교육,100220,2016,1
2099,(주)비상교육,100220,2017,1
2100,(주)비상교육,100220,2018,0
2101,(주)비상교육,100220,2019,1
2102,(주)비상교육,100220,2020,0
2103,(주)비상교육,100220,2021,1
2104,(주)비씨월드제약,200780,2014,0
2105,(주)비씨월드제약,200780,2015,0
2106,(주)비씨월드제약,200780,2016,0
2107,(주)비씨월드제약,200780,2017,0
2108,(주)비씨월드제약,200780,2018,1
2109,(주)비씨월드제약,200780,2019,0
2110,(주)비씨월드제약,200780,2020,1
2111,(주)비씨월드제약,200780,2021,0
2112,(주)비아트론,141000,2012,0
2113,(주)비아트론,141000,2013,0
2114,(주)비아트론,141000,2014,0
2115,(주)비아트론,141000,2015,0
2116,(주)비아트론,141000,2016,0
2117,(주)비아트론,141000,2017,0
2118,(주)비아트론,141000,2018,0
2119,(주)비아트론,141000,2019,0
2120,(주)비아트론,141000,2020,0
2121,(주)비아트론,141000,2021,0
2122,(주)비에이치,090460,2011,0
2123,(주)비에이치,090460,2012,0
2124,(주)비에이치,090460,2013,0
2125,(주)비에이치,090460,2014,0
2126,(주)비에이치,090460,2015,0
2127,(주)비에이치,090460,2016,0
2128,(주)비에이치,090460,2017,0
2129,(주)비에이치,090460,2018,0
2130,(주)비에이치,090460,2019,0
2131,(주)비에이치,090460,2020,0
2132,(주)비에이치,090460,2021,0
2133,(주)비엠티,086670,2011,0
2134,(주)비엠티,086670,2012,0
2135,(주)비엠티,086670,2013,1
2136,(주)비엠티,086670,2014,0
2137,(주)비엠티,086670,2015,0
2138,(주)비엠티,086670,2016,0
2139,(주)비엠티,086670,2017,0
2140,(주)비엠티,086670,2018,1
2141,(주)비엠티,086670,2019,0
2142,(주)비엠티,086670,2020,0
2143,(주)비엠티,086670,2021,0
2144,(주)비와이씨,001460,2011,0
2145,(주)비와이씨,001460,2012,0
2146,(주)비와이씨,001460,2013,0
2147,(주)비와이씨,001460,2014,1
2148,(주)비와이씨,001460,2015,1
2149,(주)비와이씨,001460,2016,0
2150,(주)비와이씨,001460,2017,1
2151,(주)비와이씨,001460,2018,1
2152,(주)비와이씨,001460,2019,1
2153,(주)비와이씨,001460,2020,0
2154,(주)비와이씨,001460,2021,1
2155,(주)비즈니스온커뮤니케이션,138580,2017,0
2156,(주)비즈니스온커뮤니케이션,138580,2018,1
2157,(주)비즈니스온커뮤니케이션,138580,2019,1
2158,(주)비즈니스온커뮤니케이션,138580,2020,1
2159,(주)비즈니스온커뮤니케이션,138580,2021,1
2160,(주)비지에프,027410,2014,0
2161,(주)비지에프,027410,2015,1
2162,(주)비지에프,027410,2016,1
2163,(주)비지에프,027410,2017,0
2164,(주)비지에프,027410,2018,0
2165,(주)비지에프,027410,2019,0
2166,(주)비지에프,027410,2020,0
2167,(주)비지에프,027410,2021,0
2168,(주)비지에프리테일,282330,2018,0
2169,(주)비지에프리테일,282330,2019,1
2170,(주)비지에프리테일,282330,2020,0
2171,(주)비지에프리테일,282330,2021,1
2172,(주)비지에프에코머티리얼즈,126600,2011,0
2173,(주)비지에프에코머티리얼즈,126600,2012,0
2174,(주)비지에프에코머티리얼즈,126600,2013,1
2175,(주)비지에프에코머티리얼즈,126600,2014,1
2176,(주)비지에프에코머티리얼즈,126600,2015,1
2177,(주)비지에프에코머티리얼즈,126600,2016,0
2178,(주)비지에프에코머티리얼즈,126600,2017,0
2179,(주)비지에프에코머티리얼즈,126600,2018,0
2180,(주)비지에프에코머티리얼즈,126600,2019,0
2181,(주)비지에프에코머티리얼즈,126600,2020,1
2182,(주)비지에프에코머티리얼즈,126600,2021,0
2183,(주)비츠로셀,082920,2011,0
2184,(주)비츠로셀,082920,2012,1
2185,(주)비츠로셀,082920,2014,0
2186,(주)비츠로셀,082920,2015,0
2187,(주)비츠로셀,082920,2016,1
2188,(주)비츠로셀,082920,2017,0
2189,(주)비츠로셀,082920,2018,0
2190,(주)비츠로셀,082920,2019,0
2191,(주)비츠로셀,082920,2020,0
2192,(주)비츠로셀,082920,2021,1
2193,(주)비츠로테크,042370,2011,0
2194,(주)비츠로테크,042370,2012,0
2195,(주)비츠로테크,042370,2014,0
2196,(주)비츠로테크,042370,2015,0
2197,(주)비츠로테크,042370,2016,0
2198,(주)비츠로테크,042370,2017,0
2199,(주)비츠로테크,042370,2018,0
2200,(주)비츠로테크,042370,2019,0
2201,(주)비츠로테크,042370,2020,1
2202,(주)비츠로테크,042370,2021,1
2203,(주)비트컴퓨터,032850,2011,0
2204,(주)비트컴퓨터,032850,2012,0
2205,(주)비트컴퓨터,032850,2013,0
2206,(주)비트컴퓨터,032850,2014,0
2207,(주)비트컴퓨터,032850,2015,0
2208,(주)비트컴퓨터,032850,2016,0
2209,(주)비트컴퓨터,032850,2017,0
2210,(주)비트컴퓨터,032850,2018,0
2211,(주)비트컴퓨터,032850,2019,0
2212,(주)비트컴퓨터,032850,2020,0
2213,(주)비트컴퓨터,032850,2021,1
2214,(주)빅솔론,093190,2011,0
2215,(주)빅솔론,093190,2012,1
2216,(주)빅솔론,093190,2013,1
2217,(주)빅솔론,093190,2014,0
2218,(주)빅솔론,093190,2015,1
2219,(주)빅솔론,093190,2016,0
2220,(주)빅솔론,093190,2017,0
2221,(주)빅솔론,093190,2018,1
2222,(주)빅솔론,093190,2019,1
2223,(주)빅솔론,093190,2020,0
2224,(주)빅솔론,093190,2021,1
2225,(주)빅텍,065450,2011,0
2226,(주)빅텍,065450,2012,0
2227,(주)빅텍,065450,2013,0
2228,(주)빅텍,065450,2014,0
2229,(주)빅텍,065450,2015,0
2230,(주)빅텍,065450,2016,0
2231,(주)빅텍,065450,2017,0
2232,(주)빅텍,065450,2018,0
2233,(주)빅텍,065450,2019,0
2234,(주)빅텍,065450,2020,0
2235,(주)빅텍,065450,2021,0
2236,(주)빙그레,005180,2011,0
2237,(주)빙그레,005180,2012,1
2238,(주)빙그레,005180,2013,0
2239,(주)빙그레,005180,2014,1
2240,(주)빙그레,005180,2015,0
2241,(주)빙그레,005180,2016,0
2242,(주)빙그레,005180,2017,0
2243,(주)빙그레,005180,2018,1
2244,(주)빙그레,005180,2019,1
2245,(주)빙그레,005180,2020,1
2246,(주)빙그레,005180,2021,0
2247,(주)사람인에이치알,143240,2012,0
2248,(주)사람인에이치알,143240,2013,0
2249,(주)사람인에이치알,143240,2014,0
2250,(주)사람인에이치알,143240,2015,1
2251,(주)사람인에이치알,143240,2016,1
2252,(주)사람인에이치알,143240,2017,0
2253,(주)사람인에이치알,143240,2018,1
2254,(주)사람인에이치알,143240,2019,1
2255,(주)사람인에이치알,143240,2020,1
2256,(주)사람인에이치알,143240,2021,0
2257,(주)사조대림,003960,2011,0
2258,(주)사조대림,003960,2012,0
2259,(주)사조대림,003960,2013,0
2260,(주)사조대림,003960,2014,0
2261,(주)사조대림,003960,2015,0
2262,(주)사조대림,003960,2016,0
2263,(주)사조대림,003960,2017,0
2264,(주)사조대림,003960,2018,0
2265,(주)사조대림,003960,2019,1
2266,(주)사조대림,003960,2020,0
2267,(주)사조대림,003960,2021,1
2268,(주)사조오양,006090,2011,0
2269,(주)사조오양,006090,2012,0
2270,(주)사조오양,006090,2013,0
2271,(주)사조오양,006090,2014,0
2272,(주)사조오양,006090,2015,0
2273,(주)사조오양,006090,2016,0
2274,(주)사조오양,006090,2017,0
2275,(주)사조오양,006090,2018,0
2276,(주)사조오양,006090,2019,1
2277,(주)사조오양,006090,2020,1
2278,(주)사조오양,006090,2021,1
2279,(주)사조해표,079660,2011,0
2280,(주)사조해표,079660,2012,0
2281,(주)사조해표,079660,2013,0
2282,(주)사조해표,079660,2014,0
2283,(주)사조해표,079660,2015,0
2284,(주)사조해표,079660,2016,0
2285,(주)사조해표,079660,2017,0
2286,(주)사조해표,079660,2018,0
2287,(주)삼기,122350,2012,0
2288,(주)삼기,122350,2013,1
2289,(주)삼기,122350,2014,1
2290,(주)삼기,122350,2015,1
2291,(주)삼기,122350,2016,0
2292,(주)삼기,122350,2017,0
2293,(주)삼기,122350,2018,0
2294,(주)삼기,122350,2019,0
