회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),배당금_현금,[제조]      장기차입금(*)(IFRS연결),[제조]매출액증가율(IFRS연결)
디와이피엔에프(주),104460,2015/12,94319568,6917473,1219591,1500000,4.65
디와이피엔에프(주),104460,2016/12,101081179,1373020,1016326,0,15.09
디와이피엔에프(주),104460,2017/12,93786395,2703543,,0,3.35
디와이피엔에프(주),104460,2018/12,133139041,8600788,1433853,7350000,17.47
디와이피엔에프(주),104460,2019/12,158275549,22805308,3345658,7043520,47.74
디와이피엔에프(주),104460,2020/12,153284322,10299920,4014789,14618560,28.19
디와이피엔에프(주),104460,2021/12,169087091,-1825741,966602,36253600,-53.06
디젠스(주),113810,2012/12,78779991,-196414,1369000,10033330,-7.49
디젠스(주),113810,2013/12,80844945,4962604,,12000000,-23.84
디젠스(주),113810,2014/12,92969120,-4735655,,8911447,-17.06
디젠스(주),113810,2015/12,96349490,4135794,486289,0,55.74
디젠스(주),113810,2016/12,101471962,10975155,,988875,16.18
디젠스(주),113810,2017/12,93967241,7383331,,2634312,-10.22
디젠스(주),113810,2018/12,78396244,-3602592,,2690098,-11.74
디젠스(주),113810,2019/12,79054294,5139764,,3505863,-16.54
디젠스(주),113810,2020/12,65191269,5975320,,5030840,3.2
디젠스(주),113810,2021/12,64735220,4671340,,5000337,-14.73
디케이락(주),105740,2011/12,,,610000,,
디케이락(주),105740,2012/12,,,766000,,
디케이락(주),105740,2013/12,,,765914,,
디케이락(주),105740,2014/12,,,1571111,,
디케이락(주),105740,2015/12,,,1178333,,
디케이락(주),105740,2016/12,,,785555,,
디케이락(주),105740,2017/12,,,785555,,
디케이락(주),105740,2018/12,,,1234937,,
디케이락(주),105740,2019/12,,,1689982,,
디케이락(주),105740,2020/12,146524691,6467633,1267487,119600,0
디케이락(주),105740,2021/12,153425060,9653123,1689982,1576500,20.17
라온시큐어(주),042510,2011/12,21900886,-3078878,,0,34.69
라온시큐어(주),042510,2012/12,29495923,-1537048,,0,51.94
라온시큐어(주),042510,2013/12,16418207,1606087,,0,18.48
라온시큐어(주),042510,2014/12,14889035,-915132,,550000,-31.89
라온시큐어(주),042510,2015/12,16158817,2340764,,550000,11
라온시큐어(주),042510,2016/12,16611679,3352771,,366667,34.15
라온시큐어(주),042510,2017/12,20335912,2756183,,183333,27.18
라온시큐어(주),042510,2018/12,27408823,3328676,,0,15.86
라온시큐어(주),042510,2019/12,51118782,3635123,,0,23.7
라온시큐어(주),042510,2020/12,51032047,1259218,,0,22.03
라온시큐어(주),042510,2021/12,74299661,3865098,,0,16.68
라온피플(주),300120,2019/12,,,1546313,,
라온피플(주),300120,2020/12,62877024,433198,1049746,0,0
라온피플(주),300120,2021/12,85644540,-4683989,,0,31.31
램테크놀러지(주),171010,2013/12,51927730,2815424,,6804450,1.5
램테크놀러지(주),171010,2014/12,57925891,2054248,,12254000,-44.51
램테크놀러지(주),171010,2015/12,56732917,1415028,,10181430,10.88
램테크놀러지(주),171010,2016/12,49450807,3334695,,9107390,-5.96
램테크놀러지(주),171010,2017/12,48362693,1928926,,6572160,-1.75
램테크놀러지(주),171010,2018/12,48132792,2392792,,4874400,33.53
램테크놀러지(주),171010,2019/12,67037071,4268180,,2756640,33.09
램테크놀러지(주),171010,2020/12,64530002,5806761,,918880,-1.5
램테크놀러지(주),171010,2021/12,69813448,3353465,,0,13.62
럭슬(주),033600,2011/12,88266373,-5324412,981000,12475206,15.42
럭슬(주),033600,2012/12,78842640,426638,981000,16520599,-16.63
럭슬(주),033600,2013/12,71115869,-3818782,,12332100,-22.58
럭슬(주),033600,2014/12,73373304,-717768,,3373260,29.76
럭슬(주),033600,2015/12,,,,,
럭슬(주),033600,2016/12,,,,,
럭슬(주),033600,2017/12,,,,,
럭슬(주),033600,2018/12,,,,,
레이젠(주),047440,2011/12,124202898,16728352,,13572904,-29.51
레이젠(주),047440,2012/12,113101679,-1871296,,8441170,-23.46
레이젠(주),047440,2013/12,121210573,355656,,14091941,-11.73
레이젠(주),047440,2014/12,139243035,-212943,,4255534,31.44
레이젠(주),047440,2015/12,127575716,5015543,,5185394,-4.34
레이젠(주),047440,2016/12,85083365,-4466303,,576000,-25.35
레이젠(주),047440,2017/12,66814631,-6930978,,0,-19.58
로스웰인터내셔널유한회사,900260,2015/12,105599338,-2872252,,0,
로스웰인터내셔널유한회사,900260,2016/12,229152476,-18232909,4767337,0,0
로스웰인터내셔널유한회사,900260,2017/12,279787250,-33449746,,0,19.88
로스웰인터내셔널유한회사,900260,2018/12,275382217,47481715,,4720040,-29.87
로스웰인터내셔널유한회사,900260,2019/12,331367883,69843501,,0,-27.91
로스웰인터내셔널유한회사,900260,2020/12,304867706,4792349,,0,-40.75
로스웰인터내셔널유한회사,900260,2021/12,283286299,22840492,,3166420,-49.11
로체시스템즈(주),071280,2011/12,,,,,
로체시스템즈(주),071280,2012/12,,,,,
로체시스템즈(주),071280,2013/12,,,407053,,
로체시스템즈(주),071280,2014/12,,,,,
로체시스템즈(주),071280,2015/12,,,,,
로체시스템즈(주),071280,2016/12,,,407220,,
로체시스템즈(주),071280,2017/12,85124180,5812828,304321,0,0
로체시스템즈(주),071280,2018/12,94517974,-1188208,,15197700,-78.04
로체시스템즈(주),071280,2019/12,120035002,-2749528,,24752050,7.81
로체시스템즈(주),071280,2020/12,118508630,19142249,,6600000,125.88
로체시스템즈(주),071280,2021/12,123549041,14976397,298321,4400000,0
롯데관광개발(주),032350,2011/12,224758209,1976623,,0,36.42
롯데관광개발(주),032350,2012/12,142825011,-3647841,,0,-1.06
롯데관광개발(주),032350,2013/12,138782835,-8128245,,0,-21.28
롯데관광개발(주),032350,2014/12,145286658,953520,,0,-6.2
롯데관광개발(주),032350,2015/12,249000437,-197547,,0,5.55
롯데관광개발(주),032350,2016/12,362245686,3116360,,0,12.78
롯데관광개발(주),032350,2017/12,401786612,6490239,,0,39.53
롯데관광개발(주),032350,2018/12,506790646,2053895,,0,8.23
롯데관광개발(주),032350,2019/12,566146123,-24952496,,0,16.26
롯데관광개발(주),032350,2020/12,1198450486,-114489713,,700000000,-81.04
롯데관광개발(주),032350,2021/12,1302424557,-50901378,,700000000,538.49
롯데렌탈(주),089860,2021/12,6125007656,38638072,32970657,607508493,7.57
롯데쇼핑(주),023530,2011/12,33061119644,870997946,43565000,348618830,17.01
롯데쇼핑(주),023530,2012/12,36857044868,903974605,43565000,970332741,12.54
롯데쇼핑(주),023530,2013/12,38972565738,1330665438,44328306,1313464691,12.65
롯데쇼핑(주),023530,2014/12,40072325738,1629854658,59104408,1371782341,-0.4
롯데쇼핑(주),023530,2015/12,40693366455,641068922,59104408,1857613831,3.66
롯데쇼핑(주),023530,2016/12,41915906500,1506866592,59104408,1706870309,1.37
롯데쇼핑(주),023530,2017/12,27948488049,1569311967,146140660,1105273982,-38.43
롯데쇼핑(주),023530,2018/12,26259308858,173274992,147007328,1549092875,-1.98
롯데쇼핑(주),023530,2019/12,33972615752,1636785012,107428432,2520830144,-1.12
롯데쇼핑(주),023530,2020/12,32829404196,1489939446,79157792,2115453344,-8.16
롯데쇼핑(주),023530,2021/12,33426533819,1828098312,79157792,2744407925,0
롯데정밀화학(주),004000,2011/12,1400452453,139972778,16530000,0,0
롯데정밀화학(주),004000,2012/12,1607875860,34486209,16555000,32267000,0
롯데정밀화학(주),004000,2013/12,1900117511,70544866,7640595,183406000,-8.18
롯데정밀화학(주),004000,2014/12,1845960481,23901858,7641000,88733600,-7.88
롯데정밀화학(주),004000,2015/12,1684225304,99483343,12735000,3684100,-4.02
롯데정밀화학(주),004000,2016/12,1530938498,65462525,7641000,0,-4.4
롯데정밀화학(주),004000,2017/12,1641304451,188834276,20376000,0,4.39
롯데정밀화학(주),004000,2018/12,1700030433,273177219,43299000,0,18.3
롯데정밀화학(주),004000,2019/12,1792685482,257512348,43299000,0,-4.41
롯데정밀화학(주),004000,2020/12,1874589382,253112489,38205000,0,-3.63
롯데정밀화학(주),004000,2021/12,2723453687,308521792,58581000,0,0
롯데정보통신(주),286940,2018/12,703889698,107300289,9285900,198563,444.37
롯데정보통신(주),286940,2019/12,696683400,117432668,10590557,0,4.18
롯데정보통신(주),286940,2020/12,649501374,-14228049,10590557,0,0.46
롯데정보통신(주),286940,2021/12,750130638,87298119,10590557,100000000,0
롯데제과(주),280360,2017/12,1907043737,30970984,1177267,2206145,
롯데제과(주),280360,2018/12,2542673939,184724781,8335781,69307434,318.62
롯데제과(주),280360,2019/12,2716174956,191036788,8335781,166409901,23.52
롯데제과(주),280360,2020/12,2643035217,207297585,10259422,187791265,-0.81
롯데제과(주),280360,2021/12,2666648727,212747090,10259422,136625042,3.34
롯데지주(주),004990,2011/12,3901265035,142351848,5630000,10993930,12.33
롯데지주(주),004990,2012/12,4024386750,91319602,5630000,2827000,0.56
롯데지주(주),004990,2013/12,4432215356,147910471,5629600,0,6
롯데지주(주),004990,2014/12,3997875210,94060374,7318480,21963364,12.57
롯데지주(주),004990,2015/12,4325868546,218283507,16019178,61984457,1.49
롯데지주(주),004990,2016/12,3991836441,113575204,16061820,55980995,-0.43
롯데지주(주),004990,2017/12,21897058061,-683994631,,5361734754,5.68
롯데지주(주),004990,2018/12,27618347496,-826654211,56644242,284901000,206.02
롯데지주(주),004990,2018/12,27618347496,-826654211,601439,284901000,206.02
롯데지주(주),004990,2019/12,15605750444,654139387,813711,715034213,21.8
롯데지주(주),004990,2019/12,15605750444,654139387,77885832,715034213,21.8
롯데지주(주),004990,2020/12,16680023234,382566304,742954,985593564,2.6
롯데지주(주),004990,2020/12,16680023234,382566304,70805300,985593564,2.6
롯데지주(주),004990,2021/12,19921883104,600465200,1119991,871875382,9.22
롯데지주(주),004990,2021/12,19921883104,600465200,106207950,871875382,9.22
롯데칠성음료(주),005300,2011/12,3599175580,206023042,3711609,20300119,12.93
롯데칠성음료(주),005300,2011/12,3599175580,206023042,366000,20300119,12.93
롯데칠성음료(주),005300,2012/12,3750453523,127874405,426000,20000000,5.33
롯데칠성음료(주),005300,2012/12,3750453523,127874405,4330000,20000000,5.33
롯데칠성음료(주),005300,2013/12,3958498274,222752594,456000,27747000,0.79
롯데칠성음료(주),005300,2013/12,3958498274,222752594,4639511,27747000,0.79
롯데칠성음료(주),005300,2014/12,4099992951,145045920,6062295,71439000,2.17
롯데칠성음료(주),005300,2014/12,4099992951,145045920,594000,71439000,2.17
롯데칠성음료(주),005300,2015/12,4381975017,275099877,11382268,110411000,1.55
롯데칠성음료(주),005300,2015/12,4381975017,275099877,1110000,110411000,1.55
롯데칠성음료(주),005300,2016/12,4650515641,190930209,12371310,27270000,3.06
롯데칠성음료(주),005300,2016/12,4650515641,190930209,1206000,27270000,3.06
롯데칠성음료(주),005300,2017/12,3486931134,144694172,24992055,120575961,-3.81
롯데칠성음료(주),005300,2017/12,3486931134,144694172,2104789,120575961,-3.81
롯데칠성음료(주),005300,2018/12,3311280027,85909701,20448045,181229000,2.94
롯데칠성음료(주),005300,2018/12,3311280027,85909701,1722679,181229000,2.94
롯데칠성음료(주),005300,2019/12,3256509992,134075961,1722679,60000000,3.55
롯데칠성음료(주),005300,2019/12,3256509992,134075961,20448045,60000000,3.55
롯데칠성음료(주),005300,2020/12,3466112903,303423502,24232832,114692000,-7.06
롯데칠성음료(주),005300,2020/12,3466112903,303423502,1722679,114692000,-7.06
롯데칠성음료(주),005300,2021/12,3596830123,321100572,1913734,116382000,10.99
롯데칠성음료(주),005300,2021/12,3596830123,321100572,27836652,116382000,10.99
롯데케미칼(주),011170,2011/12,10746607904,1618342725,55755000,170234756,47.63
롯데케미칼(주),011170,2012/12,10372314247,102810958,33652000,317029745,1.29
롯데케미칼(주),011170,2013/12,10687663571,359300991,33692031,445426209,3.37
롯데케미칼(주),011170,2014/12,10322655619,308483946,33692031,462973354,-9.61
롯데케미칼(주),011170,2015/12,11467808899,2595626910,84230078,171805461,-21.17
롯데케미칼(주),011170,2016/12,15866834170,2700639429,134768124,545848148,12.89
롯데케미칼(주),011170,2017/12,19550971101,3129011398,359891900,1415497565,20.05
롯데케미칼(주),011170,2018/12,20799138833,1380927826,359891900,1702087325,4.22
롯데케미칼(주),011170,2019/12,20043105157,1277869267,229645307,1124803964,-8.59
롯데케미칼(주),011170,2020/12,19386545995,1310811944,123391508,859857708,-19.18
롯데케미칼(주),011170,2021/12,22869964008,1486216753,284485978,635407541,48.25
롯데푸드(주),002270,2011/12,856874069,52064807,1574000,7309868,35.22
롯데푸드(주),002270,2012/12,,,1630000,,
롯데푸드(주),002270,2013/12,,,2054078,,
롯데푸드(주),002270,2014/12,,,3423463,,
롯데푸드(주),002270,2015/12,,,6545660,,
롯데푸드(주),002270,2016/12,,,8216310,,
롯데푸드(주),002270,2017/12,,,20015820,,
롯데푸드(주),002270,2018/12,,,13647150,,
롯데푸드(주),002270,2019/12,,,10917720,,
롯데푸드(주),002270,2020/12,1286538902,130168013,10917708,0,0
롯데푸드(주),002270,2021/12,1271498706,47669124,9869940,0,-6.46
롯데하이마트(주),071840,2011/12,2768249520,298090803,20775000,880000000,11.74
롯데하이마트(주),071840,2012/12,2603494002,59365033,5902000,0,-5.55
롯데하이마트(주),071840,2013/12,2755424265,156728465,5901928,98869860,9.25
롯데하이마트(주),071840,2014/12,,,7790545,,
롯데하이마트(주),071840,2015/12,,,10151316,,
롯데하이마트(주),071840,2016/12,,,11803856,,
롯데하이마트(주),071840,2017/12,,,43674267,,
롯데하이마트(주),071840,2018/12,,,40133110,,
롯데하이마트(주),071840,2019/12,,,23607712,,
롯데하이마트(주),071840,2020/12,,,28329254,,
롯데하이마트(주),071840,2021/12,,,23135712,,
리노공업(주),058470,2011/12,,,7220000,,
리노공업(주),058470,2012/12,,,8022000,,
리노공업(주),058470,2013/12,,,8383304,,
리노공업(주),058470,2014/12,,,10578659,,
리노공업(주),058470,2015/12,,,12086336,,
리노공업(주),058470,2016/12,,,13597128,,
리노공업(주),058470,2017/12,,,15107920,,
리노공업(주),058470,2018/12,,,16657542,,
리노공업(주),058470,2019/12,,,18214944,,
리노공업(주),058470,2020/12,,,22768680,,
리노공업(주),058470,2021/12,,,37947800,,
마이크로로봇(주),182690,2014/12,,,698317,,
마이크로로봇(주),182690,2015/12,,,682637,,
마이크로로봇(주),182690,2016/12,,,,,
마이크로로봇(주),182690,2017/12,15262962,-4457644,,0,0
마이크로로봇(주),182690,2018/12,19873056,-4233719,,2662397,8.77
마이크로로봇(주),182690,2019/12,26327325,1181323,,2786247,40.92
마이크로로봇(주),182690,2020/12,55902576,-351804,,121041,41.81
마이크로로봇(주),182690,2021/12,51605696,626505,,0,-69.91
만호제강(주),001080,2011/06,245269591,3060438,805000,13627919,0
만호제강(주),001080,2012/06,256241965,-1464750,580000,23091526,0
만호제강(주),001080,2013/06,269442679,12402247,481000,27690803,0
만호제강(주),001080,2014/06,263714554,2948208,481000,23294454,4.16
만호제강(주),001080,2015/06,272332303,27160068,482000,17255370,-9.22
만호제강(주),001080,2016/06,270036338,20235429,470000,733000,-7.44
만호제강(주),001080,2017/06,249419065,5107521,470000,0,-0.32
만호제강(주),001080,2018/06,252054374,1830327,465000,0,0.49
만호제강(주),001080,2019/06,249265095,3467263,619836,0,-2.82
만호제강(주),001080,2020/06,249750179,7795704,608131,0,-6.09
만호제강(주),001080,2021/06,258241793,11061916,608000,0,-0.15
매일유업(주),267980,2017/12,,,3422412,,
매일유업(주),267980,2018/12,615716051,60601366,5488421,6613590,0
매일유업(주),267980,2019/12,675195953,91418774,6267576,0,7.13
매일유업(주),267980,2020/12,744816662,62602198,6092000,0,5.01
매일유업(주),267980,2021/12,981699184,100649761,8872776,0,6.07
매일홀딩스(주),005990,2011/12,612054971,11028530,1551000,31291677,2.38
매일홀딩스(주),005990,2012/12,627705577,59663008,1581000,30920707,9.88
매일홀딩스(주),005990,2013/12,724238997,40859626,1591446,24022322,27.24
매일홀딩스(주),005990,2014/12,775120336,27458112,1578571,16551640,6.13
매일홀딩스(주),005990,2015/12,835501699,65481883,1569263,25500639,6.51
매일홀딩스(주),005990,2016/12,885607726,65930184,3136342,28579365,6
매일홀딩스(주),005990,2017/12,887079138,92359668,1319543,5909935,0.21
매일홀딩스(주),005990,2018/12,848940513,72574092,1572026,9806590,-9
매일홀딩스(주),005990,2019/12,956463233,100442838,1820603,3193000,6.71
매일홀딩스(주),005990,2020/12,1016830696,72406321,1780537,2572100,4.46
매일홀딩스(주),005990,2021/12,1256733567,121558843,1893176,532140,8.73
메가스터디(주),072870,2011/12,442245181,70167221,24972000,0,21.17
메가스터디(주),072870,2012/12,465252554,58529554,18729000,0,-4.56
메가스터디(주),072870,2013/12,486736085,47660005,12485802,0,-3.38
메가스터디(주),072870,2014/12,574677180,15921307,13734382,52007000,2.42
메가스터디(주),072870,2015/12,354407843,82887074,2371400,1320000,-23.16
메가스터디(주),072870,2016/12,360052342,15757426,2766634,0,-39.76
메가스터디(주),072870,2017/12,337641989,8921314,2766634,0,-12.07
메가스터디(주),072870,2018/12,366307610,23103823,4742801,0,1.87
메가스터디(주),072870,2019/12,379554212,16611053,5335651,0,4.19
메가스터디(주),072870,2020/12,402799622,23624198,7114201,0,-5.16
메가스터디(주),072870,2021/12,420367958,30065839,7114201,20000,0.5
메가스터디교육(주),215200,2015/12,,,2786381,,
메가스터디교육(주),215200,2016/12,231823949,11288310,2321984,0,0
메가스터디교육(주),215200,2017/12,284432992,47230414,3018579,0,44.48
메가스터디교육(주),215200,2018/12,367190943,91818895,9932196,0,41.52
메가스터디교육(주),215200,2019/12,432816425,61683967,12819281,0,22.56
메가스터디교육(주),215200,2020/12,554023183,96634837,8823617,0,8.54
메가스터디교육(주),215200,2021/12,724298002,192402654,23562646,283333,0
메가엠디(주),133750,2015/12,89660381,18124607,,1320000,3.26
메가엠디(주),133750,2016/12,91781522,5007177,2103650,0,-1.79
메가엠디(주),133750,2017/12,92317776,7632718,1051825,0,5.27
메가엠디(주),133750,2018/12,100658989,14974586,1051825,0,8.85
메가엠디(주),133750,2019/12,108321009,9691196,1088249,0,6.7
메가엠디(주),133750,2020/12,113130080,16029553,2207498,0,2.57
메가엠디(주),133750,2021/12,114567165,17944652,3311248,20000,-3.64
메디앙스(주),014100,2011/12,,,,,
메디앙스(주),014100,2012/12,,,,,
메디앙스(주),014100,2013/12,85966108,2475954,,3900000,0
메디앙스(주),014100,2014/12,87913376,8586813,,3575000,-5.82
메디앙스(주),014100,2015/12,91802767,8327889,107782,6925000,-5.9
메디앙스(주),014100,2016/12,97596890,9888664,,5275000,-0.57
메디앙스(주),014100,2017/12,99119508,5430598,,6125000,-11.2
메디앙스(주),014100,2018/12,119530460,2587289,,16937500,-10.7
메디앙스(주),014100,2019/12,139653596,10865791,,21012500,-9.73
메디앙스(주),014100,2020/12,137145759,-5470390,,16412500,-26.03
메디앙스(주),014100,2021/12,140653279,8530027,,2137500,-0.63
메디포스트(주),078160,2011/12,131794926,1128881,,0,35.64
메디포스트(주),078160,2012/12,137438650,-3312717,,0,14.72
메디포스트(주),078160,2013/12,145771193,-2149964,,7744879,1.8
메디포스트(주),078160,2014/12,185969420,-1492618,,15594920,-0.24
메디포스트(주),078160,2015/12,182932725,-5969695,,0,-9.26
메디포스트(주),078160,2016/12,179264591,-4434729,,15594920,-23.73
메디포스트(주),078160,2017/12,139069925,-6925978,,15594920,47.45
메디포스트(주),078160,2018/12,175753120,6892832,,0,5.05
메디포스트(주),078160,2019/12,213719039,7513677,,0,3.22
메디포스트(주),078160,2020/12,219811429,1784600,,0,6.14
메디포스트(주),078160,2021/12,254093739,4056465,,0,12.82
명문제약(주),017180,2011/12,202503823,-1415963,472000,21325457,13.05
명문제약(주),017180,2012/12,188337123,2780663,,20350011,-19.97
명문제약(주),017180,2013/12,192410404,2003533,269961,101677,3.17
명문제약(주),017180,2014/12,190660551,-36234,312849,1922071,1.64
명문제약(주),017180,2015/12,199417323,-5504596,323608,620280,18.67
명문제약(주),017180,2016/12,221075417,5601082,1154273,186200,13.65
명문제약(주),017180,2017/12,235076921,8023816,2389854,3093100,-1.44
명문제약(주),017180,2018/12,243065788,11407276,,9473120,5.25
명문제약(주),017180,2019/12,264441725,-2941627,,13615468,1.25
명문제약(주),017180,2020/12,243025043,-16672465,,6388022,-14.39
명문제약(주),017180,2021/12,223263082,854996,,4957250,7.75
명성티엔에스(주),257370,2018/12,65625538,-13157256,,0,-38.54
명성티엔에스(주),257370,2019/12,66256204,1507098,,500000,-11.79
명성티엔에스(주),257370,2020/12,,,,,
명성티엔에스(주),257370,2021/12,,,,,
명신산업(주),009900,2020/12,476900966,48131126,,42492620,4.29
명신산업(주),009900,2021/12,719480410,22790635,,56141034,36.92
모바일어플라이언스(주),087260,2017/12,53794348,-8115529,,3150000,-12.25
모바일어플라이언스(주),087260,2018/12,56868845,8450077,,2700000,12.8
모바일어플라이언스(주),087260,2019/12,50419989,-345520,,0,-27.24
모바일어플라이언스(주),087260,2020/12,75534326,10230454,,0,-7.04
모바일어플라이언스(주),087260,2021/12,81041373,6466302,,0,14.8
모트렉스(주),118990,2017/12,201503771,23722733,3716232,1519318,8.35
모트렉스(주),118990,2017/12,201503771,23722733,81282,1519318,8.35
모트렉스(주),118990,2018/12,436500670,-13863943,,105800260,-16.48
모트렉스(주),118990,2019/12,444300832,19216830,,107728345,47.35
모트렉스(주),118990,2020/12,426126648,31127936,,100445359,12.8
모트렉스(주),118990,2021/12,452968404,23577771,,107841489,23.43
무림에스피(주),001810,2011/12,,,2214000,,
무림에스피(주),001810,2012/12,268712875,20084500,1771000,6857672,0
무림에스피(주),001810,2013/12,278109598,9394071,1106875,7873509,48.63
무림에스피(주),001810,2014/12,298154541,14314319,774813,2038049,-4.31
무림에스피(주),001810,2015/12,295833576,15044891,774812,2388310,-1.31
무림에스피(주),001810,2016/12,283841869,19022434,664125,2198350,-2.04
무림에스피(주),001810,2017/12,305110804,8310644,774812,5030000,-1.95
무림에스피(주),001810,2018/12,321892003,-9592389,774813,10000000,1.18
무림에스피(주),001810,2019/12,298741272,7388104,774812,15000000,-32.88
무림에스피(주),001810,2020/12,296551754,17109722,553438,21250000,-9.06
무림에스피(주),001810,2021/12,308911364,-1817436,553438,5000000,5.42
무림페이퍼(주),009200,2011/12,2257628667,-154935148,8322000,495413739,14.95
무림페이퍼(주),009200,2012/12,2224876903,78739576,,343596663,4.95
무림페이퍼(주),009200,2013/12,2279635167,41202584,1040233,431826444,5.39
무림페이퍼(주),009200,2014/12,2157864369,171004977,,475406961,3.56
무림페이퍼(주),009200,2015/12,2170261009,80723289,,316539074,-1.8
무림페이퍼(주),009200,2016/12,1904532338,200755873,,311065902,-2.19
무림페이퍼(주),009200,2017/12,1915712278,116132176,1040233,239348105,-8.56
무림페이퍼(주),009200,2018/12,2014259668,85487292,2080466,418832130,7.2
무림페이퍼(주),009200,2019/12,2158547900,78289361,2080466,523916254,1.32
무림페이퍼(주),009200,2020/12,2194982288,95444755,2080466,623426595,-15.49
무림페이퍼(주),009200,2021/12,2284417095,-60852065,1040233,553216275,11.12
무림피앤피(주),009580,2011/12,1218780361,-143066452,15591000,296735235,49.37
무림피앤피(주),009580,2012/12,1237616644,23837719,15591000,244571516,28.91
무림피앤피(주),009580,2013/12,1231080132,68996690,15590945,201576911,8.22
무림피앤피(주),009580,2014/12,1149695432,98610658,10913661,227980290,-1.01
무림피앤피(주),009580,2015/12,1168025790,55388489,12472756,147204727,-1.7
무림피앤피(주),009580,2016/12,1095295628,88266025,7795472,149332396,-4.76
무림피앤피(주),009580,2017/12,1102417266,105131848,9354567,158312903,1.55
무림피앤피(주),009580,2018/12,1355957771,102202342,15590944,167810519,7.12
무림피앤피(주),009580,2019/12,1350311527,52225559,10913661,242131025,-3.06
무림피앤피(주),009580,2020/12,1430440066,32083141,7795472,296459982,-16.37
무림피앤피(주),009580,2021/12,1483591839,-15328185,7795472,242866063,16.25
문배철강(주),008420,2011/12,,,970000,,
문배철강(주),008420,2012/12,,,970000,,
문배철강(주),008420,2013/12,,,970480,,
문배철강(주),008420,2014/12,,,970480,,
문배철강(주),008420,2015/12,,,908596,,
문배철강(주),008420,2016/12,,,908596,,
문배철강(주),008420,2017/12,,,908596,,
문배철강(주),008420,2018/12,,,979719,,
문배철강(주),008420,2019/12,,,979719,,
문배철강(주),008420,2020/12,,,979719,,
문배철강(주),008420,2021/12,,,1469579,,
미디어젠(주),279600,2019/12,30458965,-992855,,6301500,3.33
미디어젠(주),279600,2020/12,,,,,
미디어젠(주),279600,2021/12,,,,,
미래나노텍(주),095500,2011/12,268784807,28609944,1418923,17825000,-2.63
미래나노텍(주),095500,2011/12,268784807,28609944,0,17825000,-2.63
미래나노텍(주),095500,2012/12,344989371,30749815,2488000,15952666,21.66
미래나노텍(주),095500,2013/12,341727066,11800730,,40627476,-16.42
미래나노텍(주),095500,2014/12,273884267,11550827,,28347428,-20.01
미래나노텍(주),095500,2015/12,286696422,19600684,,19108250,4.52
미래나노텍(주),095500,2016/12,298437466,24673763,,16470725,34.92
미래나노텍(주),095500,2017/12,284168144,7474728,,7900000,-10.79
미래나노텍(주),095500,2018/12,303408549,1952287,,0,-0.89
미래나노텍(주),095500,2019/12,315964482,-3947771,,16000000,4.18
미래나노텍(주),095500,2020/12,356297223,405722,,1175000,39.3
미래나노텍(주),095500,2021/12,420759173,31421562,2651182,41400000,13.54
미래산업(주),025560,2011/12,126114458,-1179885,,2000000,0
미래산업(주),025560,2012/12,96187992,1739526,,5000000,0
미래산업(주),025560,2013/12,75968359,657947,,2600000,3.03
미래산업(주),025560,2014/12,64768918,-6170911,,0,-30.71
미래산업(주),025560,2015/12,70111792,-8445760,,0,5.99
미래산업(주),025560,2016/12,84503325,-8581896,,0,-8.76
미래산업(주),025560,2017/12,84456717,-930661,,0,47.91
미래산업(주),025560,2018/12,68651324,-1531649,,0,0.06
미래산업(주),025560,2019/12,74810112,-2206412,,0,-19.73
미래산업(주),025560,2020/12,95757333,-683396,,8900000,50.08
미래산업(주),025560,2021/12,117721879,5207355,,0,16.31
미래오토스,176440,2016/12,97290756,8734895,,6005481,41.57
미래오토스,176440,2017/12,103459053,-6017826,,7300331,1.47
미래오토스,176440,2018/12,104259772,11322101,,7833921,11.06
미래오토스,176440,2019/12,119154897,5087047,,1082680,6.64
미래오토스,176440,2020/12,55498439,7263363,,0,-95.32
미래오토스,176440,2021/12,22341795,-6287702,,0,-66.81
미스터블루(주),207760,2014/12,,,,,
미스터블루(주),207760,2015/12,,,,,
미스터블루(주),207760,2016/12,34501122,1934564,600574,0,0
미스터블루(주),207760,2017/12,37985827,3303230,360344,0,25.5
미스터블루(주),207760,2018/12,44276627,6269111,487340,0,2.71
미스터블루(주),207760,2019/12,62303334,17282865,605745,0,106.24
미스터블루(주),207760,2020/12,70272951,18336763,847085,0,26.29
미스터블루(주),207760,2021/12,80743568,8664581,619041,0,-23.84
미원상사(주),002840,2011/12,148263212,9284580,1863000,12419701,21.93
미원상사(주),002840,2012/12,181453952,27835165,1534000,15904132,30.57
미원상사(주),002840,2013/12,226444664,33025773,,21890000,28.98
미원상사(주),002840,2014/12,228635451,17935449,,5500000,5.1
미원상사(주),002840,2015/12,231194650,36440195,,5500000,-3.15
미원상사(주),002840,2016/12,329573660,30452389,,2891904,26.02
미원상사(주),002840,2017/12,290102776,30561380,,5481064,5.6
미원상사(주),002840,2018/12,245546856,37383401,3870552,0,3.14
미원상사(주),002840,2019/12,280693590,19716030,3310963,0,-23.93
미원상사(주),002840,2020/12,328954823,55108788,3479000,0,18
미원상사(주),002840,2021/12,372413719,55077946,29706000,0,21.97
미원스페셜티케미칼(주),268280,2017/12,,,2589556,,
