회사명,거래소코드,회계년도,[제조]   연구비,[제조]   경상개발비,[제조]매출액(영업수익)(*)
삼륭물산(주),014970,2012/12,0,0,44812492
삼륭물산(주),014970,2013/12,0,0,39305454
삼륭물산(주),014970,2014/12,0,0,40554330
삼륭물산(주),014970,2015/12,0,0,41575315
삼륭물산(주),014970,2016/12,0,0,40646308
삼륭물산(주),014970,2017/12,0,0,37183414
삼륭물산(주),014970,2018/12,0,0,37831621
삼륭물산(주),014970,2019/12,0,3301,39483021
삼륭물산(주),014970,2020/12,0,0,38832974
삼륭물산(주),014970,2021/12,0,0,34872322
삼목강업(주),158380,2013/12,0,0,66245321
삼목강업(주),158380,2014/12,0,0,69086108
삼목강업(주),158380,2015/12,0,0,64784546
삼목에스폼(주),018310,2011/12,0,0,127224290
삼목에스폼(주),018310,2012/12,0,0,145950930
삼목에스폼(주),018310,2013/12,0,0,217853219
삼목에스폼(주),018310,2014/12,0,0,251546157
삼목에스폼(주),018310,2015/12,0,0,260350359
삼목에스폼(주),018310,2016/12,0,0,268032154
삼목에스폼(주),018310,2017/12,0,0,305094738
삼목에스폼(주),018310,2018/12,0,0,188934728
삼목에스폼(주),018310,2019/12,0,0,144218796
삼목에스폼(주),018310,2020/12,0,0,116454496
삼목에스폼(주),018310,2021/12,0,0,204910855
삼보모터스(주),053700,2011/12,0,607600,183485286
삼보모터스(주),053700,2012/12,0,703070,216472008
삼보모터스(주),053700,2013/12,0,1280789,230939911
삼보모터스(주),053700,2014/12,0,1655474,216210343
삼보모터스(주),053700,2015/12,0,2192291,231578174
삼보모터스(주),053700,2016/12,0,3062507,257923560
삼보모터스(주),053700,2017/12,0,3464742,249909065
삼보모터스(주),053700,2018/12,0,3615864,252644334
삼보모터스(주),053700,2019/12,0,5258896,265070911
삼보모터스(주),053700,2020/12,0,5868438,253523066
삼보모터스(주),053700,2021/12,0,6873417,304127205
삼보산업(주),009620,2011/12,0,0,304264762
삼보산업(주),009620,2012/12,0,0,298362025
삼보산업(주),009620,2013/12,0,0,280052191
삼보산업(주),009620,2014/12,0,0,342536455
삼보산업(주),009620,2015/12,0,0,330365956
삼보산업(주),009620,2016/12,0,0,302752880
삼보산업(주),009620,2017/12,0,0,308682930
삼보산업(주),009620,2018/12,0,0,245340818
삼보산업(주),009620,2019/12,0,0,262616975
삼보산업(주),009620,2020/12,0,0,242162688
삼보산업(주),009620,2021/12,0,0,288093211
삼부토건(주),001470,2011/12,0,11710719,595682205
삼부토건(주),001470,2012/12,0,6373226,529509266
삼부토건(주),001470,2013/12,0,9161517,518447500
삼부토건(주),001470,2014/12,0,2159984,526157700
삼부토건(주),001470,2016/12,0,1085917,389348496
삼부토건(주),001470,2017/12,0,1042301,272149828
삼부토건(주),001470,2018/12,0,796589,177384282
삼부토건(주),001470,2019/12,0,1009871,226244600
삼부토건(주),001470,2020/12,0,736818,376331922
삼부토건(주),001470,2021/12,0,316629,320576036
삼성SDI(주),006400,2011/12,0,42521810,4539033205
삼성SDI(주),006400,2012/12,0,50354556,4907778303
삼성SDI(주),006400,2013/12,0,72693550,3989091059
삼성SDI(주),006400,2014/12,0,50499738,4720208061
삼성SDI(주),006400,2015/12,0,566929125,6680135829
삼성SDI(주),006400,2016/12,0,546156132,4422860767
삼성SDI(주),006400,2017/12,0,510058845,5421388952
삼성SDI(주),006400,2018/12,0,593654238,8186909424
삼성SDI(주),006400,2019/12,0,693862451,8250811205
삼성SDI(주),006400,2020/12,0,804336245,9101397947
삼성SDI(주),006400,2021/12,0,872512036,11581771057
삼성공조(주),006660,2011/12,0,85318,108886243
삼성공조(주),006660,2012/12,0,95256,89351082
삼성공조(주),006660,2013/12,0,77571,80740133
삼성공조(주),006660,2014/12,0,92689,77899460
삼성공조(주),006660,2015/12,0,60504,74433440
삼성공조(주),006660,2016/12,0,81617,68041507
삼성공조(주),006660,2017/12,0,1406664,77602683
삼성공조(주),006660,2018/12,0,1758724,66968671
삼성공조(주),006660,2019/12,0,1659475,61408104
삼성공조(주),006660,2020/12,0,1696940,54737476
삼성공조(주),006660,2021/12,0,1435902,69448758
삼성물산(주),000830,2011/12,0,100029000,15696693312
삼성물산(주),000830,2012/12,0,115090000,17241095070
삼성물산(주),000830,2013/12,0,127892000,18844613519
삼성물산(주),000830,2014/12,0,135270000,19150028354
삼성물산(주),028260,2014/12,0,0,3312659234
삼성물산(주),028260,2015/12,0,38367000,8885125467
삼성물산(주),028260,2016/12,0,117337000,20001558969
삼성물산(주),028260,2017/12,0,84335000,20442825137
삼성물산(주),028260,2018/12,0,78036000,20833131447
삼성물산(주),028260,2019/12,0,92979000,19983631881
삼성물산(주),028260,2020/12,0,96277000,19088822950
삼성물산(주),028260,2021/12,0,110181000,21120591426
삼성바이오로직스(주),207940,2016/12,0,0,294622021
삼성바이오로직스(주),207940,2017/12,0,0,464629334
삼성바이오로직스(주),207940,2018/12,0,0,535805801
삼성바이오로직스(주),207940,2019/12,0,0,701591860
삼성바이오로직스(주),207940,2020/12,0,5105829,1164776874
삼성바이오로직스(주),207940,2021/12,0,0,1568006928
삼성에스디에스(주),018260,2014/12,0,55070880,4574778186
삼성에스디에스(주),018260,2015/12,0,50043412,4352976599
삼성에스디에스(주),018260,2016/12,0,56430564,4006911341
삼성에스디에스(주),018260,2017/12,0,62450947,4547167388
삼성에스디에스(주),018260,2018/12,0,62251106,5083718449
삼성에스디에스(주),018260,2019/12,0,54708294,5096158488
삼성에스디에스(주),018260,2020/12,0,46413578,4549427072
삼성에스디에스(주),018260,2021/12,0,44550651,4985712694
삼성엔지니어링(주),028050,2011/12,0,0,8138208456
삼성엔지니어링(주),028050,2012/12,0,0,8867692358
삼성엔지니어링(주),028050,2013/12,0,0,8234670058
삼성엔지니어링(주),028050,2014/12,0,0,7472304062
삼성엔지니어링(주),028050,2016/12,0,0,5601508842
삼성엔지니어링(주),028050,2017/12,0,0,4482219762
삼성엔지니어링(주),028050,2018/12,0,0,4264918680
삼성엔지니어링(주),028050,2019/12,0,0,4795373705
삼성엔지니어링(주),028050,2020/12,0,0,5020786128
삼성엔지니어링(주),028050,2021/12,0,0,5085977646
삼성전기(주),009150,2011/12,0,202068885,4064237614
삼성전기(주),009150,2012/12,0,225123041,5469200412
삼성전기(주),009150,2013/12,0,312189244,6119486380
삼성전기(주),009150,2014/12,0,339791639,5182707973
삼성전기(주),009150,2015/12,0,299618369,5297402353
삼성전기(주),009150,2016/12,0,284067663,4690337158
삼성전기(주),009150,2017/12,0,314147278,5003041032
삼성전기(주),009150,2018/12,0,448326299,5682105030
삼성전기(주),009150,2019/12,0,473272252,5369118409
삼성전기(주),009150,2020/12,0,445144886,5597799214
삼성전기(주),009150,2021/12,0,525868745,7199719839
삼성전자(주),005930,2011/12,0,9352350000,120815977000
삼성전자(주),005930,2012/12,0,10239220000,141206377000
삼성전자(주),005930,2013/12,0,12795562000,158372089000
삼성전자(주),005930,2014/12,0,12815936000,137825547000
삼성전자(주),005930,2015/12,0,11607533000,135205045000
삼성전자(주),005930,2016/12,0,12124056000,133947204000
삼성전자(주),005930,2017/12,0,13174349000,161915007000
삼성전자(주),005930,2018/12,0,15194367000,170381870000
삼성전자(주),005930,2019/12,0,16698705000,154772859000
삼성전자(주),005930,2020/12,0,17703909000,166311191000
삼성전자(주),005930,2021/12,0,18845366000,199744705000
삼성제약(주),001360,2011/12,0,74000,44078653
삼성제약(주),001360,2012/12,0,55000,47285859
삼성제약(주),001360,2013/12,0,3000,46920575
삼성제약(주),001360,2014/12,0,6000,30287782
삼성제약(주),001360,2015/12,0,227264,33202367
삼성제약(주),001360,2016/12,0,898614,40527279
삼성제약(주),001360,2017/12,0,938791,39064939
삼성제약(주),001360,2018/12,0,377508,42911270
삼성제약(주),001360,2019/12,0,90931,44566363
삼성제약(주),001360,2020/12,0,663578,48269172
삼성제약(주),001360,2021/12,0,650536,54901130
삼성중공업(주),010140,2011/12,0,0,13358610841
삼성중공업(주),010140,2012/12,0,38383915,14423916279
삼성중공업(주),010140,2013/12,0,138684341,14706097960
삼성중공업(주),010140,2014/12,0,95103064,12584242743
삼성중공업(주),010140,2015/12,0,88213197,9332927411
삼성중공업(주),010140,2016/12,0,71194964,9883581890
삼성중공업(주),010140,2017/12,0,60117424,7396888950
삼성중공업(주),010140,2018/12,0,47937030,4819075730
삼성중공업(주),010140,2019/12,0,49684851,7098805562
삼성중공업(주),010140,2020/12,0,49557935,6825532312
삼성중공업(주),010140,2021/12,0,50836669,6542631445
삼아알미늄(주),006110,2011/12,0,76125,158084045
삼아알미늄(주),006110,2012/12,0,20170,150091124
삼아알미늄(주),006110,2013/12,0,170145,128945237
삼아알미늄(주),006110,2014/12,0,204304,124979136
삼아알미늄(주),006110,2015/12,0,267905,124282725
삼아알미늄(주),006110,2016/12,0,107705,129273897
삼아알미늄(주),006110,2017/12,0,52077,136858720
삼아알미늄(주),006110,2018/12,0,41302,150217531
삼아알미늄(주),006110,2019/12,0,80349,145093300
삼아알미늄(주),006110,2020/12,0,177985,155606892
삼아알미늄(주),006110,2021/12,0,44875,213668220
삼아제약(주),009300,2011/12,0,3054521,56857631
삼아제약(주),009300,2012/12,0,3849407,56571987
삼아제약(주),009300,2013/12,0,3821486,54636875
삼아제약(주),009300,2014/12,0,4494620,56776453
삼아제약(주),009300,2015/12,0,4897780,59658044
삼아제약(주),009300,2016/12,0,4236316,65875510
삼아제약(주),009300,2017/12,0,4508200,61792317
삼아제약(주),009300,2018/12,0,4889089,66947399
삼아제약(주),009300,2019/12,0,5386146,71560150
삼아제약(주),009300,2020/12,0,3680838,53652809
삼아제약(주),009300,2021/12,0,3829308,54666375
삼양식품(주),003230,2011/12,0,0,294745405
삼양식품(주),003230,2012/12,0,0,315255506
삼양식품(주),003230,2013/12,0,0,292919936
삼양식품(주),003230,2014/12,0,0,305966401
삼양식품(주),003230,2015/12,0,0,284364518
삼양식품(주),003230,2016/12,0,0,353966707
삼양식품(주),003230,2017/12,0,0,454083619
삼양식품(주),003230,2018/12,0,0,464179145
삼양식품(주),003230,2019/12,0,0,535113844
삼양식품(주),003230,2020/12,0,0,636777102
삼양식품(주),003230,2021/12,0,0,630867736
삼양통상(주),002170,2011/12,0,0,158952588
삼양통상(주),002170,2012/12,0,0,158006567
삼양통상(주),002170,2013/12,0,0,162762526
삼양통상(주),002170,2014/12,0,0,196970886
삼양통상(주),002170,2015/12,0,0,213859986
삼양통상(주),002170,2016/12,0,0,189677527
삼양통상(주),002170,2017/12,0,0,167857930
삼양통상(주),002170,2018/12,0,0,182741093
삼양통상(주),002170,2019/12,0,0,191990393
삼양통상(주),002170,2020/12,0,0,198235308
삼양통상(주),002170,2021/12,0,0,192023842
삼영무역(주),002810,2011/12,0,0,277131809
삼영무역(주),002810,2012/12,0,0,272339909
삼영무역(주),002810,2013/12,0,0,264570803
삼영무역(주),002810,2014/12,0,0,262569578
삼영무역(주),002810,2015/12,0,0,223389607
삼영무역(주),002810,2016/12,0,0,222134040
삼영무역(주),002810,2017/12,0,0,257371495
삼영무역(주),002810,2018/12,0,0,266955606
삼영무역(주),002810,2019/12,0,0,246711799
삼영무역(주),002810,2020/12,0,0,217526443
삼영무역(주),002810,2021/12,0,0,292991661
삼영엠텍(주),054540,2011/12,0,0,108344353
삼영엠텍(주),054540,2012/12,0,0,106873400
삼영엠텍(주),054540,2013/12,0,0,97374356
삼영엠텍(주),054540,2014/12,0,0,90050990
삼영엠텍(주),054540,2015/12,0,0,81661714
삼영엠텍(주),054540,2016/12,0,0,61665893
삼영엠텍(주),054540,2017/12,0,0,58083069
삼영엠텍(주),054540,2018/12,0,0,62025742
삼영엠텍(주),054540,2019/12,0,0,64054670
삼영엠텍(주),054540,2020/12,0,0,62653247
삼영엠텍(주),054540,2021/12,0,0,59486069
삼영이엔씨(주),065570,2011/12,0,230280,44020622
삼영이엔씨(주),065570,2012/12,0,275425,43431841
삼영이엔씨(주),065570,2013/12,0,290269,44909227
삼영이엔씨(주),065570,2014/12,0,283332,42752811
삼영이엔씨(주),065570,2015/12,0,189278,34723218
삼영이엔씨(주),065570,2016/12,0,234546,35840213
삼영이엔씨(주),065570,2017/12,0,248373,38016186
삼영이엔씨(주),065570,2018/12,0,239937,35285403
삼영이엔씨(주),065570,2019/12,0,342651,37032272
삼영이엔씨(주),065570,2020/12,0,580846,35290264
삼영이엔씨(주),065570,2021/12,0,531440,40113738
삼영전자공업(주),005680,2011/12,0,638155,259283755
삼영전자공업(주),005680,2012/12,0,652598,232610273
삼영전자공업(주),005680,2013/12,0,638082,225732317
삼영전자공업(주),005680,2014/12,0,661612,221904357
삼영전자공업(주),005680,2015/12,0,752122,190078097
삼영전자공업(주),005680,2016/12,0,773547,184019556
삼영전자공업(주),005680,2017/12,0,689330,195065085
삼영전자공업(주),005680,2018/12,0,595250,210167623
삼영전자공업(주),005680,2019/12,0,514793,171534808
삼영전자공업(주),005680,2020/12,0,572651,174103024
삼영전자공업(주),005680,2021/12,0,1288633,204383906
삼영화학공업(주),003720,2011/12,0,0,220282913
삼영화학공업(주),003720,2012/12,0,0,171003495
삼영화학공업(주),003720,2013/12,0,0,152316401
삼영화학공업(주),003720,2014/12,0,0,131084570
삼영화학공업(주),003720,2015/12,0,0,94795670
삼영화학공업(주),003720,2016/12,0,0,93615503
삼영화학공업(주),003720,2017/12,0,2524997,87938122
삼영화학공업(주),003720,2018/12,0,2729081,89805317
삼영화학공업(주),003720,2019/12,0,2342320,91604129
삼영화학공업(주),003720,2020/12,0,3001424,97062975
삼영화학공업(주),003720,2021/12,0,3359436,107925547
삼익티에이치케이(주),004380,2011/12,0,781697,276548528
삼익티에이치케이(주),004380,2012/12,0,1043277,186820626
삼익티에이치케이(주),004380,2013/12,0,772395,196675140
삼익티에이치케이(주),004380,2014/12,0,501880,188481392
삼익티에이치케이(주),004380,2015/12,0,771302,230033162
삼익티에이치케이(주),004380,2016/12,0,1038130,251074960
삼익티에이치케이(주),004380,2017/12,0,965477,371106644
삼익티에이치케이(주),004380,2018/12,0,1086842,283067232
삼익티에이치케이(주),004380,2019/12,0,809390,232008253
삼익티에이치케이(주),004380,2020/12,0,297801,263856444
삼익티에이치케이(주),004380,2021/12,0,171759,310484620
삼일제약(주),000520,2011/12,0,3821943,93034790
삼일제약(주),000520,2012/12,0,2829516,88401144
삼일제약(주),000520,2013/12,0,2045566,85972599
삼일제약(주),000520,2014/12,0,2789829,84652989
삼일제약(주),000520,2015/12,0,1119058,87448378
삼일제약(주),000520,2016/12,0,1254449,96160627
삼일제약(주),000520,2017/12,0,1961020,91524136
삼일제약(주),000520,2018/12,0,2181544,94141479
삼일제약(주),000520,2019/12,0,3059615,120693841
삼일제약(주),000520,2020/12,0,3007248,122680032
삼일제약(주),000520,2021/12,0,2971491,133955556
삼정펄프(주),009770,2011/12,0,0,163947262
삼정펄프(주),009770,2012/12,0,0,161238070
삼정펄프(주),009770,2013/12,0,0,144973453
삼정펄프(주),009770,2014/12,0,0,145361014
삼정펄프(주),009770,2015/12,0,0,152014617
삼정펄프(주),009770,2016/12,0,0,152065391
삼정펄프(주),009770,2017/12,0,0,143391797
삼정펄프(주),009770,2018/12,0,0,135612627
삼정펄프(주),009770,2019/12,0,0,147064265
삼정펄프(주),009770,2020/12,0,0,146331017
삼정펄프(주),009770,2021/12,0,0,138137181
삼지전자(주),037460,2011/12,0,3456097,63113783
삼지전자(주),037460,2012/12,0,4038824,71458564
삼지전자(주),037460,2013/12,0,4721923,59194010
삼지전자(주),037460,2014/12,0,7292002,34284091
삼지전자(주),037460,2015/12,0,3383297,27722870
삼지전자(주),037460,2016/12,0,3339422,38461219
삼지전자(주),037460,2017/12,0,3133935,32224523
삼지전자(주),037460,2018/12,0,3331021,45484002
삼지전자(주),037460,2019/12,0,3743556,54526218
삼지전자(주),037460,2020/12,0,2547953,76157433
삼지전자(주),037460,2021/12,0,3638448,43563911
삼진제약(주),005500,2011/12,0,10425054,201756104
삼진제약(주),005500,2012/12,0,11029892,185702080
삼진제약(주),005500,2013/12,0,7619453,192006713
삼진제약(주),005500,2014/12,0,3293534,201305290
삼진제약(주),005500,2015/12,0,2769980,216511472
삼진제약(주),005500,2016/12,0,2798690,239312894
삼진제약(주),005500,2017/12,0,3645556,245271928
삼진제약(주),005500,2018/12,0,3743958,260016571
삼진제약(주),005500,2019/12,0,2601799,241926177
삼진제약(주),005500,2020/12,0,1507195,235164889
삼진제약(주),005500,2021/12,0,2581928,250070356
삼천당제약(주),000250,2011/12,0,753792,77565622
삼천당제약(주),000250,2012/12,0,1360229,76650143
삼천당제약(주),000250,2013/12,0,1786765,80391265
삼천당제약(주),000250,2014/12,0,1977608,91518179
삼천당제약(주),000250,2015/12,0,2045182,100514070
삼천당제약(주),000250,2016/12,0,1701269,111520809
삼천당제약(주),000250,2017/12,0,2050979,120421592
삼천당제약(주),000250,2018/12,0,8201179,121919884
삼천당제약(주),000250,2019/12,0,16775475,138758402
삼천당제약(주),000250,2020/12,0,20358765,118445264
삼천당제약(주),000250,2021/12,0,30139302,120866914
삼천리자전거(주),024950,2011/12,0,92176,89769966
삼천리자전거(주),024950,2012/12,0,37042,108964429
삼천리자전거(주),024950,2013/12,0,249459,110794531
삼천리자전거(주),024950,2014/12,0,315590,121947439
삼천리자전거(주),024950,2015/12,0,66840,126743719
삼천리자전거(주),024950,2016/12,0,246239,102321230
삼천리자전거(주),024950,2017/12,0,224414,77516846
삼천리자전거(주),024950,2018/12,0,409890,55958419
삼천리자전거(주),024950,2019/12,0,489427,70620031
삼천리자전거(주),024950,2020/12,0,642015,104539181
삼천리자전거(주),024950,2021/12,0,468670,112283339
삼현철강(주),017480,2011/12,0,0,212328038
삼현철강(주),017480,2012/12,0,0,247294843
삼현철강(주),017480,2013/12,0,0,245093584
삼현철강(주),017480,2014/12,0,0,223105496
삼현철강(주),017480,2015/12,0,0,170938743
삼현철강(주),017480,2016/12,0,0,140571783
삼현철강(주),017480,2017/12,0,0,169208696
삼현철강(주),017480,2018/12,0,0,227980186
삼현철강(주),017480,2019/12,0,0,237603984
삼현철강(주),017480,2020/12,0,0,224919933
삼현철강(주),017480,2021/12,0,0,322146869
삼호개발(주),010960,2011/12,0,0,183377376
삼호개발(주),010960,2012/12,0,0,208666152
삼호개발(주),010960,2013/12,0,0,230635764
삼호개발(주),010960,2014/12,0,0,206658712
삼호개발(주),010960,2015/12,0,0,263489064
삼호개발(주),010960,2016/12,0,0,271296022
삼호개발(주),010960,2017/12,0,0,262874513
삼호개발(주),010960,2018/12,0,0,296298960
삼호개발(주),010960,2019/12,0,0,360826473
삼호개발(주),010960,2020/12,0,0,355732845
삼호개발(주),010960,2021/12,0,0,310652326
삼화왕관(주),004450,2011/12,0,435938,91290258
삼화왕관(주),004450,2012/12,0,82720,93144703
삼화왕관(주),004450,2013/12,0,148155,93638093
삼화왕관(주),004450,2014/12,0,248307,96261971
삼화왕관(주),004450,2015/12,0,230186,96956950
삼화왕관(주),004450,2016/12,0,220945,101631217
삼화왕관(주),004450,2017/12,0,426717,104885994
삼화왕관(주),004450,2018/12,0,235133,108048039
삼화왕관(주),004450,2019/12,0,306458,110318451
삼화왕관(주),004450,2020/12,0,278065,106547404
삼화왕관(주),004450,2021/12,0,396551,114136121
삼화전기(주),009470,2011/12,0,0,143449877
삼화전기(주),009470,2012/12,0,0,147374635
삼화전기(주),009470,2013/12,0,0,149827338
삼화전기(주),009470,2014/12,0,0,135592578
삼화전기(주),009470,2015/12,0,0,135970171
삼화전기(주),009470,2016/12,0,0,144067046
삼화전기(주),009470,2017/12,0,0,153869066
삼화전기(주),009470,2018/12,0,0,144581902
삼화전기(주),009470,2019/12,0,0,147247643
삼화전기(주),009470,2020/12,0,0,151540610
삼화전기(주),009470,2021/12,0,0,187745670
삼화전자공업(주),011230,2011/12,0,759930,41957854
삼화전자공업(주),011230,2012/12,0,845065,39000499
삼화전자공업(주),011230,2013/12,0,617654,34442937
삼화전자공업(주),011230,2014/12,0,555054,30269147
삼화전자공업(주),011230,2015/12,0,598574,23282338
삼화전자공업(주),011230,2016/12,0,598726,28021627
삼화전자공업(주),011230,2017/12,0,601297,31129045
삼화전자공업(주),011230,2018/12,0,545810,32049830
삼화전자공업(주),011230,2019/12,0,536369,31689603
삼화전자공업(주),011230,2020/12,0,560403,32129639
삼화전자공업(주),011230,2021/12,0,605279,36697869
삼화콘덴서공업(주),001820,2011/12,0,1535146,119786144
삼화콘덴서공업(주),001820,2012/12,0,1820535,117750269
삼화콘덴서공업(주),001820,2013/12,0,1555956,122229644
삼화콘덴서공업(주),001820,2014/12,0,2293015,111064899
삼화콘덴서공업(주),001820,2015/12,0,2521320,116216062
삼화콘덴서공업(주),001820,2016/12,0,2548776,128380617
삼화콘덴서공업(주),001820,2017/12,0,2076517,153407440
삼화콘덴서공업(주),001820,2018/12,0,2730682,226553882
삼화콘덴서공업(주),001820,2019/12,0,4245725,187799184
삼화콘덴서공업(주),001820,2020/12,0,4307550,188917122
삼화콘덴서공업(주),001820,2021/12,0,3042926,211344338
삼화페인트공업(주),000390,2011/12,0,0,393078719
삼화페인트공업(주),000390,2012/12,0,0,411274076
삼화페인트공업(주),000390,2013/12,0,0,451858780
삼화페인트공업(주),000390,2014/12,0,0,467335289
삼화페인트공업(주),000390,2015/12,0,0,453640041
삼화페인트공업(주),000390,2016/12,0,0,442507882
삼화페인트공업(주),000390,2017/12,0,0,449697315
삼화페인트공업(주),000390,2018/12,0,0,477093761
삼화페인트공업(주),000390,2019/12,0,0,474149235
삼화페인트공업(주),000390,2020/12,0,0,480660029
삼화페인트공업(주),000390,2021/12,0,0,544534042
삼환기업(주),000360,2011/12,0,200134,777851376
삼환기업(주),000360,2012/12,0,162104,636147082
삼환기업(주),000360,2013/12,0,155544,533358247
상신브레이크(주),041650,2011/12,0,7929057,219214336
상신브레이크(주),041650,2012/12,0,9008141,235099380
상신브레이크(주),041650,2013/12,0,9474824,251897152
상신브레이크(주),041650,2014/12,0,10565024,283668868
상신브레이크(주),041650,2015/12,0,10239274,294441139
상신브레이크(주),041650,2016/12,0,12707938,301380620
상신브레이크(주),041650,2017/12,0,13830688,301012456
상신브레이크(주),041650,2018/12,0,15703871,296088570
상신브레이크(주),041650,2019/12,0,14906623,304956150
상신브레이크(주),041650,2020/12,0,13699305,276364616
상신브레이크(주),041650,2021/12,0,14369404,314642844
상신이디피(주),091580,2011/12,0,1324175,104677854
상신이디피(주),091580,2012/12,0,431974,92063349
상신이디피(주),091580,2013/12,0,1209215,92871266
상신이디피(주),091580,2014/12,0,673546,75538748
상신이디피(주),091580,2015/12,0,371135,58466420
상신이디피(주),091580,2016/12,0,-108194,59372839
상신이디피(주),091580,2017/12,0,-48302,68576416
상신이디피(주),091580,2018/12,0,743395,103857460
상신이디피(주),091580,2019/12,0,870486,99801512
상신이디피(주),091580,2020/12,0,969991,98320488
상신이디피(주),091580,2021/12,0,1948831,115237902
상신전자(주),263810,2017/12,0,1027529,78577126
상신전자(주),263810,2018/12,0,908653,77932496
상신전자(주),263810,2019/12,0,1065338,76034690
상신전자(주),263810,2020/12,0,1299252,80872046
상신전자(주),263810,2021/12,0,1169764,96994023
새론오토모티브(주),075180,2011/12,0,0,120233877
새론오토모티브(주),075180,2012/12,0,0,128142885
새론오토모티브(주),075180,2013/12,0,0,136132779
새론오토모티브(주),075180,2014/12,0,0,139486691
새론오토모티브(주),075180,2015/12,0,0,144051715
새론오토모티브(주),075180,2016/12,0,0,139327369
새론오토모티브(주),075180,2017/12,0,0,124970710
새론오토모티브(주),075180,2018/12,0,0,118720022
새론오토모티브(주),075180,2019/12,0,0,121102993
새론오토모티브(주),075180,2020/12,0,0,106767200
새론오토모티브(주),075180,2021/12,0,0,100333636
샘표(주),007540,2011/12,0,4160577,226284354
샘표(주),007540,2012/12,0,4487737,227069149
샘표(주),007540,2013/12,0,8077319,239157211
샘표(주),007540,2014/12,0,9263278,236668609
샘표(주),007540,2015/12,0,10141022,246646695
샘표(주),007540,2016/12,0,0,2779083
샘표(주),007540,2017/12,0,0,6204961
샘표(주),007540,2018/12,0,0,9584716
샘표(주),007540,2019/12,0,0,15082219
샘표(주),007540,2020/12,0,0,18279058
샘표(주),007540,2021/12,0,0,12914551
샘표식품(주),248170,2016/12,0,5314253,131196285
샘표식품(주),248170,2017/12,0,10126794,267885199
샘표식품(주),248170,2018/12,0,11081634,269105522
샘표식품(주),248170,2019/12,0,11925709,272026469
샘표식품(주),248170,2020/12,0,11226759,309027672
샘표식품(주),248170,2021/12,0,11000556,341144115
서암기계공업(주),100660,2011/12,0,0,46103490
서암기계공업(주),100660,2012/12,0,0,40920759
서암기계공업(주),100660,2013/12,0,0,31897899
서암기계공업(주),100660,2014/12,0,15259,32623272
서암기계공업(주),100660,2015/12,0,29362,34413171
서암기계공업(주),100660,2016/12,0,52578,31780020
서암기계공업(주),100660,2017/12,0,55715,40848028
서암기계공업(주),100660,2018/12,0,0,42459109
서암기계공업(주),100660,2019/12,0,3423,38451030
서암기계공업(주),100660,2020/12,0,0,31803726
서암기계공업(주),100660,2021/12,0,0,44874161
서울도시가스(주),017390,2011/12,0,1404900,1688504781
서울도시가스(주),017390,2012/12,0,1728469,1885154496
서울도시가스(주),017390,2013/12,0,2344342,1885865900
서울도시가스(주),017390,2014/12,0,3154932,1826773812
서울도시가스(주),017390,2015/12,0,3101948,1533173469
서울도시가스(주),017390,2016/12,0,3224226,1265359733
서울도시가스(주),017390,2017/12,0,2714133,1343898038
서울도시가스(주),017390,2018/12,0,1336913,1382043300
서울도시가스(주),017390,2019/12,0,0,1352527720
서울도시가스(주),017390,2020/12,0,0,1271968265
서울도시가스(주),017390,2021/12,0,0,1270955751
서울바이오시스(주),092190,2020/12,0,34516359,252258702
서울바이오시스(주),092190,2021/12,0,31869333,257061319
서울반도체(주),046890,2011/12,0,18999287,739476905
서울반도체(주),046890,2012/12,0,44071231,855269714
서울반도체(주),046890,2013/12,0,49398993,974604411
서울반도체(주),046890,2014/12,0,55825974,841790280
서울반도체(주),046890,2015/12,0,56014251,963648600
서울반도체(주),046890,2016/12,0,51885031,892627548
서울반도체(주),046890,2017/12,0,53393891,1039810665
서울반도체(주),046890,2018/12,0,59071432,1134503757
서울반도체(주),046890,2019/12,0,56710922,976702742
서울반도체(주),046890,2020/12,0,45589051,993090756
서울반도체(주),046890,2021/12,0,49452496,1109723373
서울식품공업(주),004410,2011/12,0,0,36340419
서울식품공업(주),004410,2012/12,0,0,38556823
서울식품공업(주),004410,2013/12,0,0,41385743
서울식품공업(주),004410,2014/12,0,0,41668723
서울식품공업(주),004410,2015/12,0,0,47001209
서울식품공업(주),004410,2016/12,0,0,43898321
서울식품공업(주),004410,2017/12,0,0,56483181
서울식품공업(주),004410,2018/12,0,0,70764347
서울식품공업(주),004410,2019/12,0,0,62148306
서울식품공업(주),004410,2020/12,0,0,61566333
서울식품공업(주),004410,2021/12,0,0,55297651
서울전자통신(주),027040,2011/12,0,1260179,13551735
서울전자통신(주),027040,2012/12,0,1682781,11326718
서울전자통신(주),027040,2013/12,0,694523,18703058
서울전자통신(주),027040,2014/12,0,423713,23263640
서울전자통신(주),027040,2015/12,0,238737,22024579
서울전자통신(주),027040,2016/12,0,268289,63472126
서울전자통신(주),027040,2017/12,0,239030,62957787
서울전자통신(주),027040,2018/12,0,181188,59903532
서울전자통신(주),027040,2019/12,0,165242,38717411
서울전자통신(주),027040,2020/12,0,193894,33570704
서울전자통신(주),027040,2021/12,0,306446,39014802
서호전기(주),065710,2011/12,0,793151,21888198
서호전기(주),065710,2012/12,0,797000,25168666
서호전기(주),065710,2013/12,0,984180,26241490
서호전기(주),065710,2014/12,0,1047489,34066244
서호전기(주),065710,2015/12,0,1774573,51884472
