회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]부채(*)(IFRS연결),산술평균,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),주식의 종류
에스엘(주),005850,2018/12,1709312924,686496987,18529,33865090,90
에스엘(주),005850,2019/12,2273626562,894908501,17945,48203277,90
에스엘(주),005850,2019/12,2273626562,894908501,17945,48203277,10
에스엘(주),005850,2020/12,2338956946,913788518,16457,48203277,90
에스엘(주),005850,2020/12,2338956946,913788518,16457,48203277,10
에스엘(주),005850,2021/12,2567493134,1049018849,30843,48203277,10
에스엘(주),005850,2021/12,2567493134,1049018849,30843,48203277,90
에스엠로보틱스(주),252940,2016/12,,,,100000,20
에스엠로보틱스(주),252940,2016/12,,,,2175000,90
에스엠로보틱스(주),252940,2016/12,,,,2075000,10
에스엠로보틱스(주),252940,2017/12,,,,100000,20
에스엠로보틱스(주),252940,2017/12,,,,2175000,90
에스엠로보틱스(주),252940,2017/12,,,,2075000,10
에스와이(주),109610,2015/12,217301617,166674551,6390,6200000,90
에스와이(주),109610,2015/12,217301617,166674551,6390,6200000,10
에스와이(주),109610,2016/12,274493159,217946831,31612,12150000,90
에스와이(주),109610,2016/12,274493159,217946831,31612,12150000,10
에스와이(주),109610,2017/12,342995527,229140167,6396,24100000,90
에스와이(주),109610,2017/12,342995527,229140167,6396,24100000,10
에스와이(주),109610,2018/12,334983387,212360101,5905,24949328,90
에스와이(주),109610,2018/12,334983387,212360101,5905,24949328,10
에스와이(주),109610,2019/12,361603998,239918988,4083,24949345,90
에스와이(주),109610,2019/12,361603998,239918988,4083,24949345,10
에스와이(주),109610,2020/12,346984461,189893992,5293,46869082,10
에스와이(주),109610,2020/12,346984461,189893992,5293,46869082,90
에스와이(주),109610,2021/12,387417049,204702064,3776,48907400,10
에스와이(주),109610,2021/12,387417049,204702064,3776,48907400,90
에스지씨에너지(주),005090,2011/12,,,68943,4854418,10
에스지씨에너지(주),005090,2011/12,,,68943,4854418,90
에스지씨에너지(주),005090,2012/12,,,66944,4854418,10
에스지씨에너지(주),005090,2012/12,,,66944,4854418,90
에스지씨에너지(주),005090,2013/12,766651288,502288836,46428,4854418,90
에스지씨에너지(주),005090,2013/12,766651288,502288836,46428,4854418,10
에스지씨에너지(주),005090,2014/12,813320785,526446120,62857,4854418,90
에스지씨에너지(주),005090,2014/12,813320785,526446120,62857,4854418,10
에스지씨에너지(주),005090,2015/12,841187064,522758457,90295,4854418,90
에스지씨에너지(주),005090,2015/12,841187064,522758457,90295,4854418,10
에스지씨에너지(주),005090,2016/12,854268059,524366456,63300,4854418,90
에스지씨에너지(주),005090,2016/12,854268059,524366456,63300,4854418,10
에스지씨에너지(주),005090,2017/12,797747001,474425594,44105,4854418,90
에스지씨에너지(주),005090,2017/12,797747001,474425594,44105,4854418,10
에스지씨에너지(주),005090,2018/12,759129159,441709298,28337,4854418,90
에스지씨에너지(주),005090,2018/12,759129159,441709298,28337,4854418,10
에스지씨에너지(주),005090,2019/12,695852509,383258761,30240,4854418,10
에스지씨에너지(주),005090,2019/12,695852509,383258761,30240,4854418,90
에스지씨에너지(주),005090,2020/12,2665670488,1997593170,35388,14677004,90
에스지씨에너지(주),005090,2020/12,2665670488,1997593170,35388,14677004,10
에스지씨에너지(주),005090,2021/12,2591549831,1852133114,45225,14677004,90
에스지씨에너지(주),005090,2021/12,2591549831,1852133114,45225,14677004,10
에스지씨이테크건설(주),016250,2011/12,381122959,216650467,51836,2800000,90
에스지씨이테크건설(주),016250,2011/12,381122959,216650467,51836,2800000,10
에스지씨이테크건설(주),016250,2012/12,476917725,295198722,32594,2800000,10
에스지씨이테크건설(주),016250,2012/12,476917725,295198722,32594,2800000,90
에스지씨이테크건설(주),016250,2013/12,1027960171,768229539,38645,2800000,10
에스지씨이테크건설(주),016250,2013/12,1027960171,768229539,38645,2800000,90
에스지씨이테크건설(주),016250,2014/12,1315550522,1016990757,88648,2800000,90
에스지씨이테크건설(주),016250,2014/12,1315550522,1016990757,88648,2800000,10
에스지씨이테크건설(주),016250,2015/12,1495405569,1160008718,121124,2800000,90
에스지씨이테크건설(주),016250,2015/12,1495405569,1160008718,121124,2800000,10
에스지씨이테크건설(주),016250,2016/12,1642373302,1253732312,121076,2800000,90
에스지씨이테크건설(주),016250,2016/12,1642373302,1253732312,121076,2800000,10
에스지씨이테크건설(주),016250,2017/12,1781197619,1336568371,126263,2800000,10
에스지씨이테크건설(주),016250,2017/12,1781197619,1336568371,126263,2800000,90
에스지씨이테크건설(주),016250,2018/12,1912963647,1414258612,80132,2800000,10
에스지씨이테크건설(주),016250,2018/12,1912963647,1414258612,80132,2800000,90
에스지씨이테크건설(주),016250,2019/12,2034408015,1515163710,69450,2800000,90
에스지씨이테크건설(주),016250,2019/12,2034408015,1515163710,69450,2800000,10
에스지씨이테크건설(주),016250,2020/12,663630036,525935555,78286,1581383,90
에스지씨이테크건설(주),016250,2020/12,663630036,525935555,78286,1581383,10
에스지씨이테크건설(주),016250,2021/12,591722027,387466565,75323,2024247,10
에스지씨이테크건설(주),016250,2021/12,591722027,387466565,75323,2024247,90
에스지에이(주),049470,2011/12,39550406,12841398,481,40498740,90
에스지에이(주),049470,2011/12,39550406,12841398,481,40498740,10
에스지에이(주),049470,2012/12,54090756,24546341,837,48910200,90
에스지에이(주),049470,2012/12,54090756,24546341,837,48910200,10
에스지에이(주),049470,2013/12,70859880,35276471,673,54599841,10
에스지에이(주),049470,2013/12,70859880,35276471,673,54599841,90
에스지에이(주),049470,2014/12,82677087,40557410,723,0,20
에스지에이(주),049470,2014/12,82677087,40557410,723,55450535,90
에스지에이(주),049470,2014/12,82677087,40557410,723,55450535,10
에스지에이(주),049470,2015/12,125358210,49842580,1313,78170371,10
에스지에이(주),049470,2015/12,125358210,49842580,1313,78170371,90
에스지에이(주),049470,2016/12,163921391,78202239,1195,85543678,90
에스지에이(주),049470,2016/12,163921391,78202239,1195,85543678,10
에스지에이(주),049470,2017/12,147318940,68379604,927,89935452,90
에스지에이(주),049470,2017/12,147318940,68379604,927,89935452,10
에스지에이(주),049470,2018/12,132956451,64129141,532,96724499,90
에스지에이(주),049470,2018/12,132956451,64129141,532,96724499,10
에스지에이(주),049470,2019/12,100663770,62596298,684,48362249,90
에스지에이(주),049470,2019/12,100663770,62596298,684,48362249,10
에스지에이(주),049470,2020/12,97377654,44950889,888,48812249,10
에스지에이(주),049470,2020/12,97377654,44950889,888,48812249,90
에스지에이(주),049470,2021/12,,,1025,52862249,90
에스지에이(주),049470,2021/12,,,1025,52862249,10
에스지에이솔루션즈(주),184230,2014/06,,,2209,7000000,10
에스지에이솔루션즈(주),184230,2014/06,,,2209,7000000,90
에스지에이솔루션즈(주),184230,2015/06,33627078,5037495,2585,22476310,90
에스지에이솔루션즈(주),184230,2015/06,33627078,5037495,2585,22476310,10
에스지에이솔루션즈(주),184230,2015/12,50478363,18865462,3666,23100310,10
에스지에이솔루션즈(주),184230,2015/12,50478363,18865462,3666,23100310,90
에스지에이솔루션즈(주),184230,2016/12,93876011,52725067,2278,25655936,90
에스지에이솔루션즈(주),184230,2016/12,93876011,52725067,2278,25655936,10
에스지에이솔루션즈(주),184230,2017/12,83033096,32589591,2493,31942497,10
에스지에이솔루션즈(주),184230,2017/12,83033096,32589591,2493,31942497,90
에스지에이솔루션즈(주),184230,2018/12,78073694,39255903,1369,33905098,10
에스지에이솔루션즈(주),184230,2018/12,78073694,39255903,1369,33905098,90
에스지에이솔루션즈(주),184230,2019/12,47971816,31448959,1181,36676033,10
에스지에이솔루션즈(주),184230,2019/12,47971816,31448959,1181,36676033,90
에스지에이솔루션즈(주),184230,2020/12,46407986,22072466,1147,36676033,90
에스지에이솔루션즈(주),184230,2020/12,46407986,22072466,1147,36676033,10
에스지에이솔루션즈(주),184230,2021/12,63964761,27427224,1203,46175806,90
에스지에이솔루션즈(주),184230,2021/12,63964761,27427224,1203,46175806,10
에스지에이시스템즈(주),232290,2016/12,,,,6349323,90
에스지에이시스템즈(주),232290,2016/12,,,,0,20
에스지에이시스템즈(주),232290,2016/12,,,,6349323,10
에스지에이클라우드서비스(주),224880,2017/12,,,,4418165,10
에스지에이클라우드서비스(주),224880,2017/12,,,,4418165,90
에스지에이클라우드서비스(주),224880,2018/12,,,,4418165,90
에스지에이클라우드서비스(주),224880,2018/12,,,,4418165,10
에스지에이클라우드서비스(주),224880,2019/12,,,,5418165,10
에스지에이클라우드서비스(주),224880,2019/12,,,,5418165,90
에스지에이클라우드서비스(주),224880,2020/12,,,,5418165,10
에스지에이클라우드서비스(주),224880,2020/12,,,,5418165,90
에스지이(주),255220,2018/12,200180759,139716828,10443,12506024,10
에스지이(주),255220,2018/12,200180759,139716828,10443,12506024,90
에스지이(주),255220,2019/12,227974975,155386718,2216,36720027,10
에스지이(주),255220,2019/12,227974975,155386718,2216,36720027,90
에스지이(주),255220,2020/12,232667374,161109411,1863,36720027,10
에스지이(주),255220,2020/12,232667374,161109411,1863,36720027,90
에스지이(주),255220,2021/12,229802255,162116459,1983,41340267,90
에스지이(주),255220,2021/12,229802255,162116459,1983,41340267,10
에스케이 머티리얼즈(주),036490,2011/12,613790277,287199790,82852,10547673,10
에스케이 머티리얼즈(주),036490,2011/12,613790277,287199790,82852,10547673,90
에스케이 머티리얼즈(주),036490,2012/12,690651888,344638711,36428,10547673,90
에스케이 머티리얼즈(주),036490,2012/12,690651888,344638711,36428,10547673,10
에스케이 머티리얼즈(주),036490,2013/12,597401773,280567403,29988,10547673,90
에스케이 머티리얼즈(주),036490,2013/12,597401773,280567403,29988,10547673,10
에스케이 머티리얼즈(주),036490,2014/12,589824045,266922647,53329,10547673,90
에스케이 머티리얼즈(주),036490,2014/12,589824045,266922647,53329,10547673,10
에스케이 머티리얼즈(주),036490,2015/12,665121656,288765360,111000,10547673,90
에스케이 머티리얼즈(주),036490,2015/12,665121656,288765360,111000,10547673,10
에스케이 머티리얼즈(주),036490,2016/12,903109895,465970614,166067,10547673,10
에스케이 머티리얼즈(주),036490,2016/12,903109895,465970614,166067,10547673,90
에스케이 머티리얼즈(주),036490,2017/12,1118007376,709870114,179653,10547673,10
에스케이 머티리얼즈(주),036490,2017/12,1118007376,709870114,179653,10547673,90
에스케이 머티리얼즈(주),036490,2018/12,1398430529,995127339,152495,10547673,90
에스케이 머티리얼즈(주),036490,2018/12,1398430529,995127339,152495,10547673,10
에스케이 머티리얼즈(주),036490,2019/12,1615834120,1095527836,179250,10547673,10
에스케이 머티리얼즈(주),036490,2019/12,1615834120,1095527836,179250,10547673,90
에스케이 머티리얼즈(주),036490,2020/12,2038632156,1533941980,299733,10547673,10
에스케이 머티리얼즈(주),036490,2020/12,2038632156,1533941980,299733,10547673,90
에스케이(주),003600,2011/12,92413913000,58391432000,134476,509920,20
에스케이(주),003600,2011/12,92413913000,58391432000,134476,47471732,90
에스케이(주),034730,2011/12,4621266049,2363892980,128643,50000000,10
에스케이(주),034730,2011/12,4621266049,2363892980,128643,50000000,90
에스케이(주),003600,2011/12,92413913000,58391432000,134476,46961812,10
에스케이(주),003600,2012/12,90645147000,55229558000,175500,47471732,90
에스케이(주),003600,2012/12,90645147000,55229558000,175500,509920,20
에스케이(주),003600,2012/12,90645147000,55229558000,175500,46961812,10
에스케이(주),034730,2012/12,5121976177,2885073569,99644,50000000,10
에스케이(주),034730,2012/12,5121976177,2885073569,99644,50000000,90
에스케이(주),034730,2013/12,5002307081,2721795307,131000,50000000,10
에스케이(주),003600,2013/12,92557954000,55936846000,185550,47471732,90
에스케이(주),003600,2013/12,92557954000,55936846000,185550,46961812,10
에스케이(주),003600,2013/12,92557954000,55936846000,185550,509920,20
에스케이(주),034730,2013/12,5002307081,2721795307,131000,50000000,90
에스케이(주),003600,2014/12,92997730000,57293059000,166381,47471732,90
에스케이(주),003600,2014/12,92997730000,57293059000,166381,509920,20
에스케이(주),003600,2014/12,92997730000,57293059000,166381,46961812,10
에스케이(주),034730,2014/12,5307038715,2704671543,209786,50000000,10
에스케이(주),034730,2014/12,5307038715,2704671543,209786,50000000,90
에스케이(주),034730,2015/12,96633809000,56556559000,258095,70926432,90
에스케이(주),034730,2015/12,96633809000,56556559000,258095,70360297,10
에스케이(주),034730,2015/12,96633809000,56556559000,258095,566135,20
에스케이(주),034730,2016/12,103047337000,60720613000,231214,566135,20
에스케이(주),034730,2016/12,103047337000,60720613000,231214,70360297,10
에스케이(주),034730,2016/12,103047337000,60720613000,231214,70926432,90
에스케이(주),034730,2017/12,109776920000,64020500000,286816,70926432,90
에스케이(주),034730,2017/12,109776920000,64020500000,286816,566135,20
에스케이(주),034730,2017/12,109776920000,64020500000,286816,70360297,10
에스케이(주),034730,2018/12,119456991000,68569119000,269947,566135,20
에스케이(주),034730,2018/12,119456991000,68569119000,269947,70926432,90
에스케이(주),034730,2018/12,119456991000,68569119000,269947,70360297,10
에스케이(주),034730,2019/12,132020676000,79838041000,258500,70926432,90
에스케이(주),034730,2019/12,132020676000,79838041000,258500,566135,20
에스케이(주),034730,2019/12,132020676000,79838041000,258500,70360297,10
에스케이(주),034730,2020/12,137638377000,85778459000,240643,566135,20
에스케이(주),034730,2020/12,137638377000,85778459000,240643,70926432,90
에스케이(주),034730,2020/12,137638377000,85778459000,240643,70360297,10
에스케이(주),034730,2021/12,165380861000,99815712000,260477,566135,20
에스케이(주),034730,2021/12,165380861000,99815712000,260477,74149329,10
에스케이(주),034730,2021/12,165380861000,99815712000,260477,74715464,90
에스케이가스(주),018670,2011/12,2036113922,1217479882,72933,8628665,90
에스케이가스(주),018670,2011/12,2036113922,1217479882,72933,8628665,10
에스케이가스(주),018670,2012/12,2892299703,1915600741,84933,8628665,10
에스케이가스(주),018670,2012/12,2892299703,1915600741,84933,8628665,90
에스케이가스(주),018670,2013/12,2628349553,1509553862,73480,8628665,10
에스케이가스(주),018670,2013/12,2628349553,1509553862,73480,8628665,90
에스케이가스(주),018670,2014/12,3337842683,1931793486,99490,8712110,90
에스케이가스(주),018670,2014/12,3337842683,1931793486,99490,8712110,10
에스케이가스(주),018670,2015/12,4079951416,2452408102,73786,8796377,90
에스케이가스(주),018670,2015/12,4079951416,2452408102,73786,8796377,10
에스케이가스(주),018670,2016/12,4070915648,2359619398,118024,8881471,90
에스케이가스(주),018670,2016/12,4070915648,2359619398,118024,8881471,10
에스케이가스(주),018670,2017/12,4351747561,2568305687,94626,8967396,90
에스케이가스(주),018670,2017/12,4351747561,2568305687,94626,8967396,10
에스케이가스(주),018670,2018/12,3755607242,2112825033,73168,9054167,90
에스케이가스(주),018670,2018/12,3755607242,2112825033,73168,9054167,10
에스케이가스(주),018670,2019/12,4082417323,2421595551,86020,9141781,10
에스케이가스(주),018670,2019/12,4082417323,2421595551,86020,9141781,90
에스케이가스(주),018670,2020/12,4498920424,2600204915,107238,9230244,10
에스케이가스(주),018670,2020/12,4498920424,2600204915,107238,9230244,90
에스케이가스(주),018670,2021/12,5121535472,3004172080,126045,9230244,90
에스케이가스(주),018670,2021/12,5121535472,3004172080,126045,9230244,10
에스케이네트웍스(주),001740,2011/12,11109763424,7836368748,10109,248301295,90
에스케이네트웍스(주),001740,2011/12,11109763424,7836368748,10109,113648,20
에스케이네트웍스(주),001740,2011/12,11109763424,7836368748,10109,248187647,10
에스케이네트웍스(주),001740,2012/12,10627073278,7560698611,8364,248301295,90
에스케이네트웍스(주),001740,2012/12,10627073278,7560698611,8364,248187647,10
에스케이네트웍스(주),001740,2012/12,10627073278,7560698611,8364,113648,20
에스케이네트웍스(주),001740,2013/12,8879374864,6314290102,7341,113648,20
에스케이네트웍스(주),001740,2013/12,8879374864,6314290102,7341,248187647,10
에스케이네트웍스(주),001740,2013/12,8879374864,6314290102,7341,248301295,90
에스케이네트웍스(주),001740,2014/12,8504709345,5986466424,8900,248187647,10
에스케이네트웍스(주),001740,2014/12,8504709345,5986466424,8900,113648,20
에스케이네트웍스(주),001740,2014/12,8504709345,5986466424,8900,248301295,90
에스케이네트웍스(주),001740,2015/12,8203152084,5683766328,5680,113648,20
에스케이네트웍스(주),001740,2015/12,8203152084,5683766328,5680,248187647,10
에스케이네트웍스(주),001740,2015/12,8203152084,5683766328,5680,248301295,90
에스케이네트웍스(주),001740,2016/12,8620316668,6214780139,7077,248187647,10
에스케이네트웍스(주),001740,2016/12,8620316668,6214780139,7077,113648,20
에스케이네트웍스(주),001740,2016/12,8620316668,6214780139,7077,248301295,90
에스케이네트웍스(주),001740,2017/12,7227372000,4878871000,6527,248187647,10
에스케이네트웍스(주),001740,2017/12,7227372000,4878871000,6527,113648,20
에스케이네트웍스(주),001740,2017/12,7227372000,4878871000,6527,248301295,90
에스케이네트웍스(주),001740,2018/12,7769042000,5457172000,4975,248301295,90
에스케이네트웍스(주),001740,2018/12,7769042000,5457172000,4975,248187647,10
에스케이네트웍스(주),001740,2018/12,7769042000,5457172000,4975,113648,20
에스케이네트웍스(주),001740,2019/12,10138772000,7833519000,5883,113648,20
에스케이네트웍스(주),001740,2019/12,10138772000,7833519000,5883,248301295,90
에스케이네트웍스(주),001740,2019/12,10138772000,7833519000,5883,248187647,10
에스케이네트웍스(주),001740,2020/12,8773482000,6528232000,4793,248301295,90
에스케이네트웍스(주),001740,2020/12,8773482000,6528232000,4793,113648,20
에스케이네트웍스(주),001740,2020/12,8773482000,6528232000,4793,248187647,10
에스케이네트웍스(주),001740,2021/12,9410916000,7021921000,4998,248301295,90
에스케이네트웍스(주),001740,2021/12,9410916000,7021921000,4998,113648,20
에스케이네트웍스(주),001740,2021/12,9410916000,7021921000,4998,248187647,10
에스케이디스커버리(주),006120,2011/12,4034521357,2414092714,64257,23660172,90
에스케이디스커버리(주),006120,2011/12,4034521357,2414092714,64257,2817125,20
에스케이디스커버리(주),006120,2011/12,4034521357,2414092714,64257,20843047,10
에스케이디스커버리(주),006120,2012/12,4993944780,3255733025,59989,2817125,20
에스케이디스커버리(주),006120,2012/12,4993944780,3255733025,59989,23660172,90
에스케이디스커버리(주),006120,2012/12,4993944780,3255733025,59989,20843047,10
에스케이디스커버리(주),006120,2013/12,4860277787,3076733335,54505,23660172,90
에스케이디스커버리(주),006120,2013/12,4860277787,3076733335,54505,2817125,20
에스케이디스커버리(주),006120,2013/12,4860277787,3076733335,54505,20843047,10
에스케이디스커버리(주),006120,2014/12,5554776885,3548677283,63229,20843047,10
에스케이디스커버리(주),006120,2014/12,5554776885,3548677283,63229,2817125,20
에스케이디스커버리(주),006120,2014/12,5554776885,3548677283,63229,23660172,90
에스케이디스커버리(주),006120,2015/12,6595000077,4009221014,70038,2817125,20
에스케이디스커버리(주),006120,2015/12,6595000077,4009221014,70038,27120380,90
에스케이디스커버리(주),006120,2015/12,6595000077,4009221014,70038,24303255,10
에스케이디스커버리(주),006120,2016/12,6545936444,3883506414,65281,27120380,90
에스케이디스커버리(주),006120,2016/12,6545936444,3883506414,65281,2817125,20
에스케이디스커버리(주),006120,2016/12,6545936444,3883506414,65281,24303255,10
에스케이디스커버리(주),006120,2017/12,5028014185,2903479007,84200,10784283,10
에스케이디스커버리(주),006120,2017/12,5028014185,2903479007,84200,1358455,20
에스케이디스커버리(주),006120,2017/12,5028014185,2903479007,84200,12142738,90
에스케이디스커버리(주),006120,2018/12,4805607747,2487038523,27989,1358455,20
에스케이디스커버리(주),006120,2018/12,4805607747,2487038523,27989,20396310,90
에스케이디스커버리(주),006120,2018/12,4805607747,2487038523,27989,19037855,10
에스케이디스커버리(주),006120,2019/12,5000106972,2676892387,25428,20396310,90
에스케이디스커버리(주),006120,2019/12,5000106972,2676892387,25428,19037855,10
에스케이디스커버리(주),006120,2019/12,5000106972,2676892387,25428,1358455,20
에스케이디스커버리(주),006120,2020/12,5621634329,3005272711,64981,1358455,20
에스케이디스커버리(주),006120,2020/12,5621634329,3005272711,64981,20396310,90
에스케이디스커버리(주),006120,2020/12,5621634329,3005272711,64981,19037855,10
에스케이디스커버리(주),006120,2021/12,6881873215,3812564887,46789,19037855,10
에스케이디스커버리(주),006120,2021/12,6881873215,3812564887,46789,20396310,90
에스케이디스커버리(주),006120,2021/12,6881873215,3812564887,46789,1358455,20
에스케이디앤디(주),210980,2015/12,755184959,500968109,66886,10770000,10
에스케이디앤디(주),210980,2015/12,755184959,500968109,66886,0,20
에스케이디앤디(주),210980,2015/12,755184959,500968109,66886,10770000,90
에스케이디앤디(주),210980,2016/12,1021405102,735868646,45612,10770000,90
에스케이디앤디(주),210980,2016/12,1021405102,735868646,45612,10770000,10
에스케이디앤디(주),210980,2016/12,1021405102,735868646,45612,0,20
에스케이디앤디(주),210980,2017/12,941320392,682725752,32379,16155000,10
에스케이디앤디(주),210980,2017/12,941320392,682725752,32379,0,20
에스케이디앤디(주),210980,2017/12,941320392,682725752,32379,16155000,90
에스케이디앤디(주),210980,2018/12,1490079875,1142271507,27353,18990164,10
에스케이디앤디(주),210980,2018/12,1490079875,1142271507,27353,0,20
에스케이디앤디(주),210980,2018/12,1490079875,1142271507,27353,18990164,90
에스케이디앤디(주),210980,2019/12,1396932627,1035507874,29088,18990164,90
에스케이디앤디(주),210980,2019/12,1396932627,1035507874,29088,0,20
에스케이디앤디(주),210980,2019/12,1396932627,1035507874,29088,18990164,10
에스케이디앤디(주),210980,2020/12,1712427674,1180955926,42545,18990164,10
에스케이디앤디(주),210980,2020/12,1712427674,1180955926,42545,24190164,90
에스케이디앤디(주),210980,2020/12,1712427674,1180955926,42545,5200000,20
에스케이디앤디(주),210980,2021/12,1983430768,1344174720,30893,24190164,90
에스케이디앤디(주),210980,2021/12,1983430768,1344174720,30893,22190164,10
에스케이디앤디(주),210980,2021/12,1983430768,1344174720,30893,2000000,20
에스케이렌터카(주),068400,2012/12,682227219,512879770,9477,0,20
에스케이렌터카(주),068400,2012/12,682227219,512879770,9477,22146300,10
에스케이렌터카(주),068400,2012/12,682227219,512879770,9477,22146300,90
에스케이렌터카(주),068400,2013/12,785727185,595521695,12303,22146300,90
에스케이렌터카(주),068400,2013/12,785727185,595521695,12303,22146300,10
에스케이렌터카(주),068400,2013/12,785727185,595521695,12303,0,20
에스케이렌터카(주),068400,2014/12,887193337,678450057,16079,22146300,10
에스케이렌터카(주),068400,2014/12,887193337,678450057,16079,22146300,90
에스케이렌터카(주),068400,2014/12,887193337,678450057,16079,0,20
에스케이렌터카(주),068400,2015/12,1033758137,806345348,11479,22146300,10
에스케이렌터카(주),068400,2015/12,1033758137,806345348,11479,0,20
에스케이렌터카(주),068400,2015/12,1033758137,806345348,11479,22146300,90
에스케이렌터카(주),068400,2016/12,1157648506,923295282,8451,0,20
에스케이렌터카(주),068400,2016/12,1157648506,923295282,8451,22146300,10
에스케이렌터카(주),068400,2016/12,1157648506,923295282,8451,22146300,90
에스케이렌터카(주),068400,2017/12,1216524911,970241902,13660,22146300,10
에스케이렌터카(주),068400,2017/12,1216524911,970241902,13660,0,20
에스케이렌터카(주),068400,2017/12,1216524911,970241902,13660,22146300,90
에스케이렌터카(주),068400,2018/12,1173209251,926248047,12584,0,20
에스케이렌터카(주),068400,2018/12,1173209251,926248047,12584,22146300,10
에스케이렌터카(주),068400,2018/12,1173209251,926248047,12584,22146300,90
에스케이렌터카(주),068400,2019/12,1645170544,1300430901,11480,35765140,10
에스케이렌터카(주),068400,2019/12,1645170544,1300430901,11480,0,20
에스케이렌터카(주),068400,2019/12,1645170544,1300430901,11480,35765140,90
에스케이렌터카(주),068400,2020/12,2227147662,1764095123,9062,47285840,10
에스케이렌터카(주),068400,2020/12,2227147662,1764095123,9062,0,20
에스케이렌터카(주),068400,2020/12,2227147662,1764095123,9062,47285840,90
에스케이렌터카(주),068400,2021/12,2860204476,2376552035,10317,0,20
에스케이렌터카(주),068400,2021/12,2860204476,2376552035,10317,47285840,90
에스케이렌터카(주),068400,2021/12,2860204476,2376552035,10317,47285840,10
에스케이바이오사이언스(주),302440,2021/12,,,247523,76500000,90
에스케이바이오사이언스(주),302440,2021/12,,,247523,76500000,10
에스케이바이오팜(주),326030,2020/12,500241425,121174852,173762,78313250,90
에스케이바이오팜(주),326030,2020/12,500241425,121174852,173762,78313250,10
에스케이바이오팜(주),326030,2021/12,643652339,199464893,99273,78313250,90
에스케이바이오팜(주),326030,2021/12,643652339,199464893,99273,78313250,10
에스케이브로드밴드(주),033630,2011/12,3395508715,2302371918,3514,295959087,10
에스케이브로드밴드(주),033630,2011/12,3395508715,2302371918,3514,295959087,90
에스케이브로드밴드(주),033630,2012/12,3079155373,1968607810,4659,295959087,90
에스케이브로드밴드(주),033630,2012/12,3079155373,1968607810,4659,295959087,10
에스케이브로드밴드(주),033630,2013/12,,,4296,295959087,90
에스케이브로드밴드(주),033630,2013/12,,,4296,295959087,10
에스케이브로드밴드(주),033630,2014/12,,,4239,295959087,10
에스케이브로드밴드(주),033630,2014/12,,,4239,295959087,90
에스케이스퀘어(주),402340,2021/12,22639140000,5783846000,63355,141467571,10
에스케이스퀘어(주),402340,2021/12,22639140000,5783846000,63355,141467571,90
에스케이씨(주),011790,2011/12,3179610657,2030313502,43017,36215063,10
에스케이씨(주),011790,2011/12,3179610657,2030313502,43017,36215063,90
에스케이씨(주),011790,2012/12,3491296172,2299670423,41550,36215063,10
에스케이씨(주),011790,2012/12,3491296172,2299670423,41550,36215063,90
에스케이씨(주),011790,2013/12,3585799683,2380345557,30830,36215063,90
에스케이씨(주),011790,2013/12,3585799683,2380345557,30830,36215063,10
에스케이씨(주),011790,2014/12,3686751079,2385746016,26140,36347513,10
에스케이씨(주),011790,2014/12,3686751079,2385746016,26140,36347513,90
에스케이씨(주),011790,2015/12,3688196894,2131892824,34043,36797148,10
에스케이씨(주),011790,2015/12,3688196894,2131892824,34043,36797148,90
에스케이씨(주),011790,2016/12,3528839514,2004918408,32036,37534555,10
에스케이씨(주),011790,2016/12,3528839514,2004918408,32036,37534555,90
에스케이씨(주),011790,2017/12,3667311814,2073736487,42929,37534555,90
에스케이씨(주),011790,2017/12,3667311814,2073736487,42929,37534555,10
에스케이씨(주),011790,2018/12,3833128681,2138328269,35608,37534555,90
에스케이씨(주),011790,2018/12,3833128681,2138328269,35608,37534555,10
에스케이씨(주),011790,2019/12,3972988752,2246614915,47728,37534555,90
에스케이씨(주),011790,2019/12,3972988752,2246614915,47728,37534555,10
에스케이씨(주),011790,2020/12,5406405841,3491292259,89224,37868298,90
에스케이씨(주),011790,2020/12,5406405841,3491292259,89224,37868298,10
에스케이씨(주),011790,2021/12,6180132504,3897771812,178205,37868298,90
에스케이씨(주),011790,2021/12,6180132504,3897771812,178205,37868298,10
에스케이씨솔믹스(주),057500,2011/12,319112476,219915100,6436,13965287,90
에스케이씨솔믹스(주),057500,2011/12,319112476,219915100,6436,13965287,10
에스케이씨솔믹스(주),057500,2012/12,323318833,246928350,2954,19465287,90
에스케이씨솔믹스(주),057500,2012/12,323318833,246928350,2954,19465287,10
에스케이씨솔믹스(주),057500,2013/12,293224067,226194253,1384,38515702,10
에스케이씨솔믹스(주),057500,2013/12,293224067,226194253,1384,38515702,90
에스케이씨솔믹스(주),057500,2014/12,276641121,221667908,1765,38926660,10
에스케이씨솔믹스(주),057500,2014/12,276641121,221667908,1765,38926660,90
에스케이씨솔믹스(주),057500,2015/12,209403627,189567620,1881,43310218,10
에스케이씨솔믹스(주),057500,2015/12,209403627,189567620,1881,43310218,90
에스케이씨솔믹스(주),057500,2016/12,154307260,121586065,3402,61494040,90
에스케이씨솔믹스(주),057500,2016/12,154307260,121586065,3402,61494040,10
에스케이씨솔믹스(주),057500,2017/12,168043891,96393660,4898,61494040,10
에스케이씨솔믹스(주),057500,2017/12,168043891,96393660,4898,61494040,90
에스케이씨솔믹스(주),057500,2018/12,203273872,107908832,2756,61494040,10
