,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
143,0,53270,2002/02/07,성숙기,제조업,2016,(주)구영테크,-2.28,0.4,140341176.0,7742495.0,11.85,4.59,20.1,0.59,61.97,92.52,72.67,7.31,7.36,18.11,76.92,0.0,1257.93,138.21,98.05,50.79,10.73,134.88,98.6,74.18,9.29,39.44,12.58,88.11,24207.0,1.3362426220512789,-1.1894374767199123,0.0,8.643259767156067,72.25,0.51,42.0
144,0,53270,2002/02/07,성장기,제조업,2017,(주)구영테크,-13.419999999999998,-0.1699999999999999,147757769.0,8677390.0,-0.55,10.21,13.76,1.87,5.15,-4.8,-8.12,7.4,7.37,14.13,78.39,0.0,815.42,105.8,127.51,56.3,10.23,83.42,60.87,52.44,10.49,48.56,8.15,83.33,33815.0,1.3516147973241257,-0.4594593064792074,0.0,3.7124347089184746,72.25,0.13,44.0
145,0,53270,2002/02/07,성장기,제조업,2018,(주)구영테크,-6.0600000000000005,0.25,158200567.0,11354461.0,8.42,5.22,12.08,3.2,8.86,9.91,1.36,7.88,7.68,13.76,78.44,0.0,926.01,102.35,132.49,52.78,7.35,75.22,55.0,42.86,12.84,51.51,9.26,84.69,41244.0,0.9677299765935732,-1.0087828124146836,0.0,6.961705282809784,72.47,0.38,45.0
146,0,53270,2002/02/07,성장기,제조업,2019,(주)구영테크,-2.21,0.8900000000000001,99125583.0,4162863.0,11.94,-21.15,8.46,-12.74,-75.2,2.55,44.65,9.24,4.38,7.75,87.86,0.0,508.51,127.37,77.73,65.38,19.59,64.08,47.23,38.36,0.46,60.9,5.5,80.65,50007.0,1.0772405169914612,-1.4787196344202087,0.0409279773084019,2.221705282809784,55.16,1.33,54.0
147,0,5320,1996/12/24,도입기,도매 및 소매업,2013,(주)국동,-6.48,0.1099999999999999,302807739.0,4809227.0,-1.03,-28.1,0.88,-1.77,-3.75,77.16,47.46,1.99,1.29,2.35,87.95,0.0,557.89,118.65,114.04,64.22,5.69,73.87,48.42,42.98,1.51,77.83,6.01,142.8,40000.0,1.0132648893296614,-1.128663765079961,0.0,-11.810747247365107,32.61,0.73,38.0
148,0,5320,1996/12/24,도입기,도매 및 소매업,2014,(주)국동,13.17,-0.1899999999999999,300800390.0,808723.0,-0.02,-2.05,9.88,-10.84,-82.46,-92.71,-62.31,0.18,0.11,0.16,88.41,0.0,545.74,119.59,110.57,67.09,10.74,74.11,49.31,46.17,0.28,77.88,5.46,155.57,44000.0,0.8739000060438752,-1.6104670924268705,0.0,-0.7667402328439321,29.78,0.54,39.0
149,0,5320,1996/12/24,성장기,도매 및 소매업,2015,(주)국동,1.709999999999999,4.0,223076313.0,343909.0,12.14,26.48,-1.31,9.15,-70.29,-72.75,-71.24,1.07,1.65,2.66,84.03,0.23,646.32,136.6,91.81,75.46,37.38,111.27,81.34,26.27,1.81,42.12,8.09,66.96,38782.0,1.0245893148413296,-0.8078804861940597,0.0,16.60925275263489,54.38,6.51,26.0
150,0,5320,1996/12/24,성장기,도매 및 소매업,2016,(주)국동,-11.25,-0.4599999999999999,96135946.0,1950878.0,11.77,8.08,4.49,7.82,10.7,18.17,32.89,2.61,3.2,5.86,81.64,0.09,691.49,92.85,120.99,87.18,24.93,97.66,86.63,49.69,4.76,44.75,7.47,84.99,33925.0,0.7546405012335344,-0.4871100287208812,0.0107942199696092,9.739830716270696,35.04,0.53,39.0
151,0,5320,1996/12/24,도입기,도매 및 소매업,2017,(주)국동,2.59,1.01,107652989.0,1635850.0,20.53,4.41,4.21,10.58,-1.0,-2.88,-14.03,2.37,2.9,5.46,82.22,0.08,723.46,106.59,110.41,76.38,16.59,110.82,94.4,64.04,3.8,42.15,7.88,85.84,36785.0,0.9359028790366424,-0.8830779331896894,0.0104745177426315,12.97538429646654,35.05,1.54,40.0
152,0,5320,1996/12/24,쇠퇴기,도매 및 소매업,2018,(주)국동,8.549999999999999,0.05,117864591.0,2899225.0,8.37,10.63,3.1,9.62,9.94,-12.17,-13.09,1.92,2.32,4.63,82.25,0.1,749.54,111.49,122.5,89.25,26.13,122.78,90.85,72.48,3.99,40.09,8.2,85.99,33566.0,0.9806668888029316,-0.6898356469141527,0.0104649847449318,9.279252752634893,35.07,1.59,41.0
153,0,5320,1996/12/24,성장기,도매 및 소매업,2019,(주)국동,-11.8,3.01,120524374.0,3854635.0,-0.65,5.17,7.62,4.77,57.39,134.56,147.64,3.95,4.74,10.29,80.91,0.15,814.19,104.72,127.93,96.04,36.03,115.39,86.51,65.25,6.67,41.74,8.73,83.88,35535.0,1.008754406407454,-1.0287038377964524,0.010618151312115,2.153259767156068,34.37,4.6,42.0
154,1,1140,1989/12/02,성장기,운수 및 창고업,2013,(주)국보,12.64,-0.6699999999999995,121166233.0,3374876.0,-2.3,3.22,9.11,4.53,9.75,12.7,13.47,4.27,5.29,10.7,81.51,0.07,898.65,94.09,134.17,99.69,43.1,99.13,78.29,55.63,7.68,45.62,9.59,80.29,35407.0,0.9773683224269256,0.2341122982066376,0.0094317801521935,0.3689093623812297,33.79,3.93,43.0
155,0,1140,1989/12/02,쇠퇴기,운수 및 창고업,2014,(주)국보,-3.02,0.75,126890976.0,3358475.0,0.12,-2.72,8.32,0.84,18.85,19.38,16.48,5.03,5.98,9.79,81.31,0.05,843.6,74.9,171.43,132.85,56.87,57.35,48.09,25.82,10.54,57.14,8.56,83.13,36670.0,0.806260170668086,-1.0822291423170105,0.0090781738844742,-1.498294717190216,31.74,4.24,45.0
156,1,66620,2002/09/05,성장기,건설업,2013,(주)국보디자인,6.52,2.59,126660776.0,998518.0,1.88,-1.9,0.92,8.28,-1.66,-70.89,-81.47,1.31,0.77,1.47,88.68,0.0,486.85,99.09,115.06,71.54,24.46,84.17,73.95,53.2,3.02,45.97,4.9,134.77,36742.0,1.1287069727726915,-2.3538309431605207,0.0,-0.0082947171902162,19.37,3.63,28.0
157,1,66620,2002/09/05,성숙기,건설업,2014,(주)국보디자인,-1.8,0.8199999999999998,274536574.0,8372812.0,-0.5,-7.32,10.08,6.11,-6.28,4.6,34.37,3.93,3.58,10.62,84.96,0.01,711.75,155.16,99.08,86.86,12.07,170.41,116.32,108.06,2.26,33.73,7.12,93.22,53453.0,0.832194274413871,-0.5958971339514376,0.0051719006400888,-3.5701692837293018,15.48,1.13,23.0
158,0,66620,2002/09/05,성장기,건설업,2015,(주)국보디자인,-0.2,-0.6499999999999999,266649370.0,4493889.0,5.5,-14.14,9.45,-14.48,-69.3,-4.23,2.95,4.52,3.64,9.27,87.52,0.01,785.53,149.56,100.56,86.9,4.08,139.97,89.9,93.92,0.81,38.32,7.86,98.49,55160.0,0.8011084781486639,-1.798321531263746,0.0054735456286839,-1.87461570353346,14.38,0.48,24.0
159,0,66620,2002/09/05,성숙기,건설업,2016,(주)국보디자인,0.4,0.54,284870112.0,10381451.0,6.5,7.38,11.2,-4.07,140.43,39.28,21.36,6.57,4.98,11.7,83.56,0.01,881.18,143.23,115.73,103.25,3.93,130.53,75.43,85.66,2.43,40.24,8.82,105.64,59371.0,0.7586992874843957,-1.2093559811801369,0.0182878122713772,6.619252752634891,14.32,1.02,25.0
160,1,66620,2002/09/05,성숙기,건설업,2017,(주)국보디자인,0.0,-1.3899999999999997,253510159.0,416898.0,-7.93,11.04,-4.52,-9.93,-66.3,-94.89,-154.17,0.3,0.21,0.41,83.75,0.25,900.32,125.16,87.74,78.33,11.95,97.46,82.4,70.35,1.1,46.21,9.01,103.45,57857.0,1.0590769145468446,-0.2987102312403318,0.0390760501288336,-1.9510906376187704,14.32,6.33,27.0
161,0,66620,2002/09/05,성숙기,건설업,2018,(주)국보디자인,1.26,0.85,108875221.0,2161261.0,-3.62,8.08,6.93,3.94,-7.38,18.58,15.27,3.38,3.72,8.29,70.99,0.0,221.83,107.6,97.49,84.09,24.83,115.37,110.54,60.03,5.24,32.0,2.22,64.34,44000.0,1.1957227340186063,-1.0120312242472829,0.032794636791043,1.6892527526348908,24.5,1.24,23.0
162,1,66620,2002/09/05,성숙기,건설업,2019,(주)국보디자인,-1.21,0.1300000000000001,112619817.0,2290983.0,-2.42,9.29,11.33,32.01,39.42,35.97,41.49,3.52,4.98,10.33,77.36,0.0,261.83,94.3,133.45,111.3,52.28,100.06,79.25,58.32,8.7,36.53,2.62,48.77,49000.0,1.446837207336254,0.1958622820310351,0.0258108717245387,3.333259767156068,23.3,1.37,24.0
163,0,43650,2000/08/24,성장기,제조업,2013,(주)국순당,0.22,0.5700000000000003,232611843.0,9710841.0,7.53,0.2,2.6,-7.14,-21.08,-24.36,142.73,2.01,1.27,3.67,71.36,0.0,817.42,179.05,61.94,32.62,1.33,154.01,121.02,115.3,3.2,37.22,7.68,120.63,40259.0,1.025794915244277,-0.7964870736624838,0.0101760665361135,5.232434708918474,22.68,4.66,19.0
164,1,43650,2000/08/24,쇠퇴기,제조업,2014,(주)국순당,-0.31,-0.2999999999999999,298989298.0,4537490.0,-3.55,-7.75,3.84,0.23,67.67,33.06,26.36,3.46,1.48,2.43,93.12,0.0,353.63,130.16,116.41,115.41,23.53,56.93,22.99,10.39,1.12,49.68,3.54,102.73,73000.0,0.6576264077518922,-0.0995087812575626,0.0,-4.45109063761877,21.43,0.39,24.0
165,1,43650,2000/08/24,쇠퇴기,제조업,2015,(주)국순당,1.61,0.0899999999999999,285962213.0,831253.0,-1.59,-17.82,-1.26,1.0,-60.05,-84.78,-120.45,0.52,0.24,0.36,93.71,0.02,347.89,129.74,153.18,151.79,17.11,52.01,14.54,1.22,1.31,51.1,3.48,91.61,73000.0,0.6445766734921722,-0.6273948412586655,0.0,-4.387565291081526,21.43,0.48,25.0
166,1,43650,2000/08/24,성숙기,제조업,2016,(주)국순당,0.0,-3.120000000000001,252476646.0,6634947.0,3.21,-5.74,10.59,0.5,-28.51,-38.23,-42.96,3.49,3.62,8.16,87.25,0.0,1259.86,96.92,131.74,123.57,15.8,107.56,83.98,44.45,5.77,46.19,12.76,92.73,37654.0,0.7743724815324107,-1.2093507377233932,0.0170688649583459,-1.866740232843932,36.66,8.19,32.0
167,1,43650,2000/08/24,쇠퇴기,제조업,2017,(주)국순당,0.03,-0.8399999999999999,289528242.0,4410012.0,25.21,5.45,-2.59,-7.69,-41.91,-108.37,-119.93,-0.32,-0.29,-0.66,88.69,0.0,1233.77,124.63,105.77,98.32,16.67,144.44,113.27,81.07,2.06,39.5,12.49,114.09,46426.0,1.1426088615838728,-0.2263361620523744,0.0165687290076062,14.51890936238123,36.59,7.35,33.0
168,1,43650,2000/08/24,쇠퇴기,제조업,2018,(주)국순당,1.19,0.0,133313044.0,1810065.0,6.73,-0.51,3.86,-3.2,40.21,-32.06,-25.32,6.43,3.92,3.59,76.18,0.0,651.8,72.02,262.32,208.19,27.77,30.63,22.35,15.16,11.08,69.32,8.4,102.1,34285.0,0.6011898280561353,-1.1420624334777436,0.0,3.139252752634891,61.6,0.84,47.0
169,0,43650,2000/08/24,쇠퇴기,제조업,2019,(주)국순당,-1.18,0.0,141503999.0,3689025.0,-1.34,15.34,5.95,6.7,47.51,145.98,43.82,12.23,7.6,8.41,69.14,0.0,695.83,66.68,354.79,291.7,71.29,30.13,17.88,13.4,17.24,70.03,9.01,108.48,27586.0,0.5850492324248731,-0.9644947598456464,0.0,6.033259767156068,61.61,0.84,48.0
170,0,6050,1994/10/07,성숙기,제조업,2013,(주)국영지앤엠,0.0099999999999999,0.2500000000000001,147494204.0,1652252.0,10.38,-2.23,3.48,-13.21,-52.07,-47.39,-25.35,7.44,3.82,4.23,76.96,0.0,723.09,70.67,328.04,257.64,27.18,30.23,18.16,13.91,10.18,70.25,9.42,121.01,33925.0,0.5871378511931221,-0.3909796628296916,0.0,4.068909362381231,61.57,1.09,49.0
171,0,6050,1994/10/07,쇠퇴기,제조업,2014,(주)국영지앤엠,0.01,0.27,150036326.0,-871799.0,2.35,0.98,-1.69,6.56,-60.32,-124.04,-125.76,0.58,0.31,-1.01,82.69,0.0,709.36,72.76,249.6,182.54,13.74,33.26,24.24,16.27,2.72,68.61,9.36,111.32,33866.0,0.5235968188130653,-0.2283048563782977,0.0,1.692434708918474,60.3,1.36,50.0
172,0,6050,1994/10/07,성장기,제조업,2017,(주)국영지앤엠,0.94,1.73,165476630.0,5180337.0,10.04,0.51,10.46,2.17,-7.73,48.39,99.18,5.97,4.57,8.65,73.48,0.1,1154.12,124.85,89.46,44.65,14.77,83.46,65.52,63.25,5.75,50.6,12.96,101.25,39231.0,1.0889367821909353,-0.6479412440093263,0.0294130255604536,6.759830716270698,43.21,1.84,10.0
173,0,6050,1994/10/07,도입기,제조업,2019,(주)국영지앤엠,-1.5,1.24,162739426.0,7942203.0,-1.99,-0.93,9.04,-1.55,23.17,22.03,-6.97,7.41,5.45,9.62,70.4,0.09,1255.7,114.24,90.42,46.16,18.07,68.45,59.96,48.65,9.46,55.36,13.82,103.43,43480.0,1.3059413027547486,-1.2745634043665175,0.0292571940811703,-0.6546157035334593,42.44,3.08,11.0
174,0,35080,1999/07/05,성숙기,도매 및 소매업,2013,(주)그래디언트,5.55,2.38,172637074.0,15022360.0,6.09,6.06,17.1,16.08,34.44,88.16,159.76,11.34,9.48,15.98,69.84,0.09,1478.01,104.15,127.55,62.08,25.2,53.56,38.74,33.45,20.92,61.32,16.15,89.49,48772.0,1.6605810580408702,-0.4263046754627807,0.0304483904134322,5.869252752634891,42.03,5.46,12.0
175,0,35080,1999/07/05,성장기,도매 및 소매업,2014,(주)그래디언트,-0.02,0.25,80727894.0,5001180.0,4.33,-1.64,5.05,-7.23,-17.25,-6.94,-4.67,4.71,4.87,6.48,85.4,0.0,1016.15,64.3,346.33,277.78,68.16,20.61,16.26,4.46,44.65,75.65,10.18,83.06,40104.0,0.6443452123252466,-1.4971443917916851,0.0,2.4453842964665404,57.58,0.25,41.0
176,1,35080,1999/07/05,쇠퇴기,도매 및 소매업,2015,(주)그래디언트,-0.03,0.4399999999999999,58881374.0,1615470.0,9.25,-8.83,-1.19,10.72,-79.44,-75.27,-77.58,2.5,2.74,3.33,86.26,0.16,918.49,62.04,295.64,237.34,13.72,22.08,20.31,4.09,26.46,76.93,9.18,85.78,41938.0,1.3641387970328274,-0.7812522939651607,0.0022987137784845,-0.5567402328439321,48.1,1.14,5.0
177,1,35080,1999/07/05,성숙기,도매 및 소매업,2016,(주)그래디언트,5.29,-2.26,341543712.0,438342.0,19.28,8.18,3.64,6.56,3.2,-3.36,-26.93,1.28,1.23,2.8,80.14,0.59,135.25,89.36,138.49,65.08,1.65,145.27,112.58,96.58,2.31,24.16,1.32,109.66,42593.0,1.079940979853261,0.9739103098454,0.0040925657822742,11.769252752634891,13.95,2.6,43.0
178,0,35080,1999/07/05,성숙기,도매 및 소매업,2017,(주)그래디언트,-0.04,-1.4400000000000004,1111856122.0,12891669.0,1.16,-2.0,0.93,6.77,19.32,-8.79,-49.47,4.42,3.23,5.52,78.51,0.0,1379.33,102.48,143.16,108.44,24.26,69.64,46.91,57.58,6.27,54.95,13.75,118.11,81077.0,0.7580431578880131,-0.3744922480058876,0.0055676526581542,-0.1475652910815257,45.96,5.77,38.0
179,0,35080,1999/07/05,성숙기,도매 및 소매업,2018,(주)그래디언트,0.22,0.56,194376601.0,3887060.0,-4.19,1.42,0.87,-9.38,-100.36,-29.57,-69.84,1.08,1.17,2.57,90.77,0.0,851.66,129.35,93.19,75.69,22.28,116.84,93.87,74.59,-0.01,42.33,8.52,83.43,53851.0,1.0409820117185813,-0.8052039713168644,0.0427599363160094,-2.0275652910815256,38.03,1.01,42.0
180,1,35080,1999/07/05,성숙기,도매 및 소매업,2019,(주)그래디언트,-0.44,-0.2200000000000002,67126792.0,3285419.0,18.67,-5.91,0.33,19.48,-37.18,-57.33,-60.13,1.7,4.4,9.64,92.16,0.0,582.25,19.75,177.07,106.23,34.94,106.3,105.35,75.25,4.36,43.61,5.9,34.74,54000.0,1.5492084680584766,-0.2199760613341057,0.0056641743366538,-4.17109063761877,31.51,3.25,21.0
181,0,204020,2018/07/23,성장기,제조업,2018,(주)그리티,0.4499999999999993,-1.28,138500968.0,14098835.0,7.89,14.0,10.7,11.0,-2.56,-29.12,-32.79,6.03,8.69,12.84,88.95,0.01,1530.69,76.68,209.48,153.06,60.55,47.73,33.92,6.4,19.92,63.66,15.31,65.05,45064.0,1.0909776312899129,-0.6572438246170671,0.0246643104103517,10.53925275263489,69.7,0.45,28.0
182,0,204020,2018/07/23,쇠퇴기,제조업,2019,(주)그리티,-0.0099999999999999,0.2000000000000001,368287662.0,4386791.0,1.54,-1.49,6.37,-9.36,-57.42,5.11,-55.46,3.09,3.31,7.08,95.48,0.01,1265.02,114.33,92.86,91.82,14.78,102.08,94.5,71.44,0.8,49.59,13.42,59.98,53000.0,0.6968186311927007,-0.2258686886990811,0.0,0.1724347089184743,46.11,2.87,41.0
183,1,83450,2006/02/01,성장기,제조업,2013,(주)글로벌스탠다드테크놀로지,0.0,-0.3999999999999999,397249776.0,4383307.0,29.79,-20.71,12.83,-8.88,33.33,79.87,76.05,6.07,5.68,11.61,94.7,0.0,1427.01,132.23,75.28,74.27,20.58,94.23,82.36,67.51,1.01,51.58,15.06,58.04,52000.0,0.6803158006563609,-1.1381742321093975,0.0,7.751705282809784,46.11,2.47,42.0
184,1,83450,2006/02/01,성장기,제조업,2014,(주)글로벌스탠다드테크놀로지,0.0699999999999999,-2.5900000000000007,473581040.0,3102913.0,21.3,-17.84,-1.04,-13.44,-72.56,-102.45,-101.4,1.62,1.55,-0.24,74.44,0.04,251.75,103.49,109.24,109.14,40.32,72.05,62.76,30.38,5.46,48.72,3.54,98.57,60497.0,0.7304944307483255,1.1993699612933462,0.0087315752301886,1.833259767156068,51.2,5.88,67.0
185,0,83450,2006/02/01,성숙기,제조업,2015,(주)글로벌스탠다드테크놀로지,4.390000000000001,0.33,149440818.0,1529910.0,-2.37,9.41,4.85,-2.08,-24.01,-9.54,124.56,1.03,1.05,1.73,87.89,0.05,504.67,58.34,233.84,233.84,1.92,64.76,45.51,26.05,2.91,50.66,5.05,91.45,57000.0,0.6328996606536241,0.6327108118655265,0.004136551044268,4.76890936238123,53.74,0.4,51.0
186,0,83450,2006/02/01,성장기,제조업,2016,(주)글로벌스탠다드테크놀로지,0.1499999999999999,3.4100000000000006,49767855.0,1555384.0,0.27,20.16,0.81,18.41,142.82,-30.38,-30.38,4.55,3.24,4.89,69.53,0.48,482.93,90.39,155.54,70.06,5.58,55.95,42.15,39.27,6.71,56.61,4.83,137.0,33836.0,1.5805206709029351,-0.2534265271355417,0.0072674980319815,7.60890936238123,38.49,4.23,34.0
187,0,83450,2006/02/01,성장기,제조업,2017,(주)글로벌스탠다드테크놀로지,0.0399999999999999,-3.6000000000000005,506297787.0,22743480.0,3.29,-8.84,-0.56,3.2,96.11,62.59,123.76,1.24,1.26,7.92,88.21,0.01,389.56,132.39,104.28,78.27,26.45,155.55,118.11,102.45,2.52,32.03,3.93,86.41,60891.0,0.9872259511021724,-0.9835383921551628,0.0,-3.150747247365109,30.73,6.31,43.0
188,0,83450,2006/02/01,성숙기,제조업,2018,(주)글로벌스탠다드테크놀로지,0.0,1.1800000000000006,551111730.0,19871636.0,-19.7,39.54,0.47,6.39,-45.2,-76.19,-50.02,0.04,0.04,1.89,89.67,0.0,392.66,106.34,129.68,102.53,23.02,178.24,132.56,113.37,1.47,29.48,3.94,80.6,62365.0,0.9546541174364044,-1.0294885518733643,0.0,8.743259767156067,30.82,7.49,44.0
189,0,83450,2006/02/01,성숙기,제조업,2019,(주)글로벌스탠다드테크놀로지,-0.66,0.8299999999999992,265272292.0,4860665.0,10.84,-5.35,2.1,25.09,16.44,109.29,7.81,2.18,3.26,3.79,91.56,0.0,718.5,94.96,142.83,121.64,36.12,55.95,42.7,27.52,8.68,57.42,8.56,57.27,41000.0,0.6713421657848834,-0.3535027587990172,3.0668056370503844e-05,3.783259767156068,38.05,8.52,24.0
190,1,8870,1990/06/08,성숙기,제조업,2015,(주)금비,-12.95,0.2799999999999998,86304213.0,3517421.0,8.2,-8.88,-3.94,3.23,5.3,-56.71,-60.85,4.09,4.21,5.65,74.57,0.06,728.01,110.38,99.34,79.03,21.49,39.63,29.44,9.06,53.7,71.52,7.28,85.27,36000.0,1.609722819070258,-0.1719915935884156,7.965699925350217e-05,4.082434708918474,40.68,1.65,25.0
191,1,8870,1990/06/08,성장기,제조업,2016,(주)금비,-0.74,-3.71,152785429.0,1539652.0,13.31,-1.95,0.12,0.53,-93.63,-80.56,-80.48,0.83,0.71,1.21,86.15,0.02,1688.76,70.21,268.84,257.1,40.26,17.92,17.75,10.81,2.54,80.41,16.83,110.66,50000.0,1.315685132775325,-1.0881685897303826,0.034559064584828,6.491705282809783,44.24,1.96,24.0
192,0,8870,1990/06/08,성숙기,제조업,2017,(주)금비,-4.29,0.43,23370553.0,358893.0,1.22,-1.25,0.83,4.06,-70.82,-65.04,-53.59,0.94,1.53,2.2,90.65,0.07,240.68,44.86,274.21,180.74,47.68,42.92,35.76,15.39,3.33,49.43,2.41,55.55,29660.0,1.4171851218069167,-0.4924610492549069,0.0,-0.5301692837293019,32.95,0.74,36.0
193,1,8870,1990/06/08,성숙기,제조업,2018,(주)금비,0.07,0.1100000000000003,148643896.0,2176454.0,-1.58,13.94,2.32,0.72,-32.05,-52.05,-46.06,1.54,1.52,3.39,86.02,0.07,1404.6,154.31,83.28,53.63,13.77,123.33,82.88,82.18,2.73,42.52,14.05,98.14,46987.0,0.9372509248546608,-1.1716159837734137,0.0034512840601097,2.643259767156068,34.79,1.04,45.0
194,1,8870,1990/06/08,성숙기,제조업,2019,(주)금비,0.370000000000001,-2.3600000000000003,160194091.0,4965244.0,-0.5,4.83,5.2,5.02,58.1,49.28,-5.89,3.3,3.34,7.34,85.28,0.02,1573.94,134.07,82.87,44.64,7.66,115.57,98.34,61.29,5.7,44.3,15.77,94.85,52697.0,0.7532080381167118,-0.3595062226818206,0.0028854338949777,1.422434708918474,34.79,3.47,47.0
195,0,1570,1976/12/27,도입기,제조업,2013,(주)금양,-2.21,0.0,118038382.0,4594423.0,-4.16,-9.05,3.28,3.57,-13.41,-41.62,-41.99,4.61,3.76,4.79,89.43,0.05,3148.82,58.74,518.58,383.17,31.79,21.11,12.03,13.08,9.53,80.03,31.49,111.33,37692.0,0.635334742219696,-0.6497623432790283,0.0,-6.780169283729302,61.98,0.0,54.0
196,1,1570,1976/12/27,성숙기,제조업,2014,(주)금양,0.52,-0.33,175499039.0,1657449.0,-6.65,-3.62,-0.22,-11.77,-77.86,-76.66,-78.06,1.65,0.92,1.34,85.35,0.0,860.05,79.83,229.08,118.05,30.94,41.68,27.0,13.87,2.7,64.07,8.6,173.87,56897.0,0.773607922776147,-1.1986588614922002,0.0352007466873058,-5.390169283729302,31.62,7.0,12.0
197,0,1570,1976/12/27,성장기,제조업,2015,(주)금양,-5.99,-0.05,77535141.0,892318.0,-2.13,11.39,-0.22,1.31,-1.31,21.99,13.14,1.49,1.76,2.29,76.38,0.04,1616.39,123.32,68.11,45.2,10.57,52.67,43.1,37.41,4.54,70.93,17.66,77.2,35940.0,0.8341526786157518,0.790626984805326,0.0068918345855034,-0.0007472473651091,49.88,0.0,70.0
198,0,1570,1976/12/27,성장기,제조업,2018,(주)금양,11.32,-0.4,60493562.0,1597262.0,-5.89,-10.58,1.85,2.95,-51.48,79.0,82.16,2.26,2.55,3.57,82.8,0.0,1586.74,122.57,33.67,23.19,0.72,33.85,33.51,25.46,1.86,81.67,15.87,75.92,36610.0,0.8722718590120383,-0.8072152442774353,0.0,-6.47109063761877,49.88,0.0,71.0
199,0,214330,2015/11/11,성장기,제조업,2015,(주)금호에이치티,-11.35,-0.3299999999999999,58743738.0,889990.0,-1.49,-18.15,0.15,7.5,121.87,-44.28,-43.28,1.17,1.49,1.97,83.32,0.0,1588.98,120.56,31.17,24.19,0.57,29.78,29.59,22.72,4.41,84.22,15.89,68.28,35908.0,1.5728729841808842,0.2062353061575882,0.0,-2.9175652910815257,49.88,0.51,72.0
200,0,214330,2015/11/11,성장기,제조업,2016,(주)금호에이치티,0.36,1.6500000000000057,159269231.0,4293621.0,4.76,0.39,4.17,2.11,-23.9,-26.01,-22.27,3.15,2.75,6.34,82.3,0.0,456.91,180.53,83.96,83.5,8.12,130.38,59.38,27.98,12.58,43.91,4.57,114.75,75335.0,0.8378137335767007,-1.1148057031101588,0.0,3.671705282809784,45.02,0.63,30.0
201,0,214330,2015/11/11,성숙기,제조업,2017,(주)금호에이치티,0.0,0.9199999999999996,127220630.0,6102783.0,10.23,12.13,12.35,30.4,-2.66,17.68,14.44,5.89,6.15,9.68,88.62,0.04,827.84,61.66,181.96,155.87,25.61,53.5,50.47,25.11,13.13,60.69,9.3,93.48,44151.0,0.8806077718055633,0.5431575635572263,0.0026354457091755,11.322434708918474,35.02,2.33,25.0
202,0,214330,2015/11/11,성장기,제조업,2018,(주)금호에이치티,-0.06,0.0700000000000002,142435514.0,5515583.0,6.58,15.57,8.34,33.55,39.0,-1.54,-0.04,4.83,6.03,8.65,89.48,0.02,902.6,58.55,184.86,146.84,25.84,53.11,51.15,20.15,17.95,61.33,10.53,78.68,49037.0,0.8439825173095524,0.06579805358501,0.0029906878420783,11.851705282809784,34.64,1.97,26.0
203,0,214330,2015/11/11,성장기,제조업,2019,(주)금호에이치티,2.2,-0.38,169680682.0,15569476.0,0.14,1.55,21.17,-4.86,-2.52,32.49,34.31,7.23,7.59,16.2,81.51,0.03,852.65,87.21,176.86,110.74,19.11,95.73,61.36,27.3,9.16,53.37,8.53,89.91,53976.0,1.1983799089397813,-1.2171054585085073,0.0,0.7092527526348908,38.74,1.02,33.0
204,1,36190,2000/12/26,성숙기,건설업,2013,(주)금화피에스시,-3.1,0.93,169234374.0,6118318.0,-7.9,5.88,14.71,0.28,-23.15,-22.62,-36.53,5.58,5.85,10.66,83.06,0.03,925.4,70.02,174.1,115.08,22.47,70.18,57.53,24.02,11.64,61.47,9.25,91.94,59241.0,1.5093011593259418,-1.1949250909868512,0.0,-0.3667402328439321,36.6,1.07,34.0
205,0,36190,2000/12/26,쇠퇴기,건설업,2014,(주)금화피에스시,-1.04,-0.7000000000000002,275526028.0,19068211.0,17.15,6.44,15.81,0.25,6.96,1.45,8.05,6.19,8.38,16.91,82.37,0.02,1283.26,74.34,149.03,92.69,25.87,97.27,82.49,52.25,10.37,52.36,12.83,75.94,64405.0,1.056255609854761,-1.137588521367563,0.0,10.121705282809785,36.6,3.21,37.0
206,0,36190,2000/12/26,성숙기,건설업,2015,(주)금화피에스시,-1.3,3.94,533931547.0,10357245.0,2.25,-2.36,2.5,2.79,1.2,-16.48,-13.41,7.87,4.05,5.02,82.28,0.16,965.04,107.06,180.88,162.03,12.91,41.68,19.14,6.28,6.67,65.68,12.55,129.93,29445.0,0.7451766414094277,-1.229188205500225,0.0185068155480918,2.085384296466541,62.91,4.37,6.0
